,Descripción,Link
0,"red and white discus (pompadour fish) on isolated blue background. symphysodon aequifasciatus is american cichlids native to the amazon river, south america,popular as freshwater aquarium fish.",https://www.shutterstock.com/image-photo/red-white-discus-pompadour-fish-600nw-784390615.jpg
1,"el jaguar es un gato, un felino del género panthera, solo especies de panthera existentes nativas de las américas. el jaguar es el tercer felino más grande después del tigre y el león",https://www.shutterstock.com/image-photo/jaguar-cat-feline-panthera-genus-600nw-2426944301.jpg
2,"london, united kingdom - september 5, 2020: extinction rebellion protesters wearing face masks in trafalgar square london united kingdom in respect of sos amazon and indigenous live matters",https://www.shutterstock.com/image-photo/london-united-kingdom-september-5-600nw-1809582229.jpg
3,el jaguar es un felino del género panthera sólo las especies existentes del panthera nativas de las américas. jaguar es el tercer felino más grande después del tigre y león y el más grande de las américas,https://www.shutterstock.com/image-photo/jaguar-feline-panthera-genus-only-600nw-1669203655.jpg
4,"una mujer indígena del grupo étnico dessana tuyuka con adornos en su cuerpo y pinturas en su rostro. ciudad de manaos, estado de amazonas, brasil, 23 de octubre de 2024.",https://www.shutterstock.com/image-photo/indigenous-woman-dessana-tuyuka-ethnic-600nw-2534345919.jpg
5,"oriximina, para, brasil - 10 de agosto de 2023: explotación forestal sostenible: cargador de ruedas transportando troncos pesados de madera nativa del área forestal sostenible de amazon",https://www.shutterstock.com/image-photo/oriximina-para-brazil-aug-10-600nw-2353381277.jpg
6,"cuenca, ecuador-25 de marzo de 2023: feria de artesanías de la provincia de pastaza. la mujer indígena de la etnia huaorani (waorani) en vestimenta típica y pintura facial presenta una artesanía hecha de fibra de palma.",https://www.shutterstock.com/image-photo/cuenca-ecuadormarch-25-2023-craft-600nw-2313811475.jpg
7,"porto seguro, bahia / brazil - june 18, 2010: pataxo indians seen in the village jaquira (joa souza)",https://www.shutterstock.com/image-photo/porto-seguro-bahia-brazil-june-600nw-1572849586.jpg
8,"santa cruz cabralia, bahia / brazil - april 21, 2009: pataxo indians are seen during disputes at indigenous games in the coroa vermelha village in the city of santa cruz cabralia.",https://www.shutterstock.com/image-photo/santa-cruz-cabralia-bahia-brazil-600nw-1860158083.jpg
9,"traditional, indian boat and beautiful view with the reflection in the lagoon of amazon jungle. latin america",https://www.shutterstock.com/image-photo/traditional-indian-boat-beautiful-view-600nw-1339202057.jpg
10,exploring amazon forest on river,https://www.shutterstock.com/image-photo/exploring-amazon-forest-on-river-600nw-1029910336.jpg
11,árboles y plantas en el jardín,https://www.shutterstock.com/image-photo/trees-plants-garden-600nw-2460074801.jpg
12,subtropical forest in nepal,https://www.shutterstock.com/image-photo/subtropical-forest-nepal-600nw-381134266.jpg
13,un primer plano de un brotogeris chiriri comiendo una manzana. el pájaro es nativo de sudamérica. fondo de escritorio. copiar espacio. también conocido como periquito-de-encontro-amarelo en portugués.,https://www.shutterstock.com/image-photo/closeup-on-brotogeris-chiriri-eating-600nw-2325122519.jpg
14,"portrait of a man wearing traditional peruvian clothing and dancing anaconda dance, a musical genre typical of amazon region of peru",https://www.shutterstock.com/image-photo/portrait-man-wearing-traditional-peruvian-600nw-1032131467.jpg
