,Descripción,Link
0,"amazon riverbank

",https://www.shutterstock.com/image-photo/amazon-riverbank-260nw-378366037.jpg
1,"pau brasil, bahia / brazil - april 29, 2012: agents of the national force are seen during patrol in a rural area of the city of pau brasil during conflict between indigenous and local farmers.",https://www.shutterstock.com/image-photo/pau-brasil-bahia-brazil-april-260nw-1780326038.jpg
2,indígenas amazónicos huaorani tejen con el foco en manos waorani reservar el parque nacional yasuní ecuador,https://www.shutterstock.com/image-photo/vibrant-amazonian-art-crafted-by-260nw-1675696039.jpg
3,"chamán indígena de la etnia dessana de la amazonía brasileña en un ritual para recibir a los visitantes de su comunidad cerca de la ciudad de manaos. ciudad de manaos, brasil 21 de octubre de 2024.",https://www.shutterstock.com/image-photo/indigenous-shaman-dessana-ethnic-group-260nw-2534235547.jpg
4,woman jumping waterfall in indigenous village,https://www.shutterstock.com/image-photo/woman-jumping-waterfall-indigenous-village-260nw-1478111213.jpg
5,mujer chamán en el paisaje invernal con su caballo.,https://www.shutterstock.com/image-photo/shaman-woman-winter-landscape-her-260nw-1991850140.jpg
6,"rio de janeiro,(brazil),april,07,2020:
the ceasa rio de janeiro food bank donated food to indians confined by covid-19 in the beautiful green forest village in maricá coastal of rio de janeiro",https://www.shutterstock.com/image-photo/rio-de-janeirobrazilapril072020-ceasa-janeiro-260nw-1725248545.jpg
7,flor de pasión crato (passiflora cincinnata) y abeja sin aguijón ,https://www.shutterstock.com/image-photo/crato-passion-flower-passiflora-cincinnata-260nw-1720470601.jpg
8,una mujer indígena hornea un pan de mandioca de la manera tradicional en una grande bandeja redonda para hornear sobre una chimenea abierta. las llamas cocinan la harina en pan. un machete se usa como herramienta.,https://www.shutterstock.com/image-photo/indigenous-woman-bakes-cassava-bread-260nw-2472082475.jpg
9,"the village of the indigenous community of nova esperanca which is situated near to amazon cuieiras river. taken in manaus, brasil on may, 31, 2019",https://www.shutterstock.com/image-photo/village-indigenous-community-nova-esperanca-260nw-2059385192.jpg
10,"semillas de annatto, onoto, annatto, bixa orellana, pigmento rojo natural",https://www.shutterstock.com/image-photo/annatto-seeds-onoto-bixa-orellana-260nw-1986498059.jpg
11,"amazonia, peru, december - 2017: water transport in the amazon rainforest, the green hell of the amazon. amazon river in the selva of peru. amazonia. south america.",https://www.shutterstock.com/image-photo/amazonia-peru-december-2017-water-260nw-2025749414.jpg
12,"peces de mascota arapaima, manatí y bagre redtail en acuario de agua dulce, enfoque selectivo. acuario nacional de dinamarca",https://www.shutterstock.com/image-photo/arapaima-pet-fish-manatee-redtail-260nw-2484197301.jpg
13,"victoria amazonica. victoria amazonica

es una especie de planta floreciente, la más grande de la familia de nenúfares.

es la flor nacional de guyana.

sus regiones nativas son guyana y el sou tropical",https://www.shutterstock.com/image-photo/victoria-amazonica-species-flowering-plant-260nw-2372569253.jpg
14,"horns of different animals hanging below the rooftop of house in traditional bena village in bajawa, flores indonesia. spiritualism, pictograms and totems. history and tradition mingling with presence",https://www.shutterstock.com/image-photo/horns-different-animals-hanging-below-260nw-1635545638.jpg
15,victoria amazonica is native to the shallow waters of the amazon river basin. the flower is white on the first night it opens. the flower only blooms at night.,https://www.shutterstock.com/image-photo/victoria-amazonica-native-shallow-waters-260nw-396988321.jpg
16,arte indígena: esteras en material natural con detalles coloridos,https://www.shutterstock.com/image-photo/indigenous-art-mats-natural-material-260nw-2407480153.jpg
17,rice with shrimp from the north of brazil - traditional amazon dish,https://www.shutterstock.com/image-photo/rice-shrimp-north-brazil-traditional-260nw-662932156.jpg
18,"pau brasil, bahia / brazil - may 3, 2012: national force military personnel approach vehicles and people traveling in rural pau brasil, after armed conflict between pataxo hahahae ethinics and farmer",https://www.shutterstock.com/image-photo/pau-brasil-bahia-brazil-may-260nw-1572493333.jpg
19,modern tribal gypsy girl style,https://www.shutterstock.com/image-photo/modern-tribal-gypsy-girl-style-260nw-718249567.jpg
20,"this red plant called annatto is originally from the indians, who used their seeds to paint the body red. it is widely used as a colorant for various purposes, mainly in the cosmetic and food",https://www.shutterstock.com/image-photo/this-red-plant-called-annatto-260nw-1541497052.jpg
21,"foto de recuerdos de varios tipos en el mercado municipal adolpho lisboa en manaos. manaos, amazonas, brasil 19.09.2024",https://www.shutterstock.com/image-photo/photo-souvenirs-various-kinds-adolpho-260nw-2540154277.jpg
22,"equipos de caza pertenecientes a personas nativas, armas de arco y otros, leticia, colombia, cuenca amazónica, sudamérica",https://www.shutterstock.com/image-photo/hunting-equipment-belonging-native-people-260nw-1955399800.jpg
23,"algunos barcos tradicionales viajando por los ríos del bosque nacional de caxiuanã, en pará. selva amazónica.",https://www.shutterstock.com/image-photo/some-traditional-boats-travelling-rivers-260nw-2021709863.jpg
24,"joven guerrera hermosa mujer vestida con ropa amazónica o guerrera medieval con ramo de flores en lugar de armas cerca del árbol de flores de cerezo en el jardín de primavera, paisaje pintoresco",https://www.shutterstock.com/image-photo/young-beautiful-warrior-girl-woman-260nw-2204603121.jpg
25,"jaguar es un gato, un felino en el género panthera sólo existen especies de panthera nativas de las américas. jaguar es el tercer felino más grande después del tigre y el león, y el más grande en las américas.",https://www.shutterstock.com/image-photo/jaguar-cat-feline-panthera-genus-260nw-2382243963.jpg
26,"leticia, amazonas, colombia - circa december 2019: the lake covered in green grass and plants in amazon on a sunny day.",https://www.shutterstock.com/image-photo/leticia-amazonas-colombia-circa-december-260nw-1737843284.jpg
27,"barcos de madera en la playa de arena del río javari, el afluente del río amazonas, durante la temporada baja de agua. amazonía. selva en la frontera entre brasil y perú. sudamérica. dos fronteras.",https://www.shutterstock.com/image-photo/wooden-boats-on-sandy-beach-260nw-2295745873.jpg
28,"scarlet macaw - ara macao  large red, yellow, and blue central and south american parrot, native to humid forests of tropical central and south america. ",https://www.shutterstock.com/image-photo/scarlet-macaw-ara-macao-large-260nw-1401880934.jpg
29,"jaguar is a cat, a feline in the panthera genus only extant panthera species native to the americas. jaguar is the third-largest feline after the tiger and lion, and the largest in the americas.",https://www.shutterstock.com/image-photo/jaguar-cat-feline-panthera-genus-260nw-1330067009.jpg
30,"niñas cargando serpientes, indonesia, 23 de abril de 2024",https://www.shutterstock.com/image-photo/girls-holding-snakes-indonesia-april-260nw-2452894009.jpg
31,un gallo y sus amigos,https://www.shutterstock.com/image-photo/rooster-his-friends-260nw-2478794141.jpg
32,"close-up of exotic fruit grugru nuts ""macauba"" on wooden background. original from a brazilian native palm tree is used as food and its oil used in the production of biodiesel.",https://www.shutterstock.com/image-photo/closeup-exotic-fruit-grugru-nuts-260nw-1387852388.jpg
33,"the red-lored amazon (amazona autumnalis) is a species of amazon parrot, native to tropical regions of the americas, from eastern mexico south to ecuador.",https://www.shutterstock.com/image-photo/redlored-amazon-amazona-autumnalis-species-260nw-1388248064.jpg
34,"indigenous art, colored feather, craftwork ",https://www.shutterstock.com/image-photo/indigenous-art-colored-feather-craftwork-260nw-1416823694.jpg
35,"retrato de una mujer con un perro malamute de alaska en el bosque contra el fondo de la naturaleza",https://www.shutterstock.com/image-photo/portrait-woman-alaskan-malamute-dog-260nw-1826423438.jpg
36,"platonia insignis, la única especie del género platonia, es un árbol de la familia clusiaceae nativo de sudamérica en los bosques húmedos de brasil, especialmente en la selva tropical amazónica.",https://www.shutterstock.com/image-photo/platonia-insignis-sole-species-genus-260nw-1678845112.jpg
37,"jaguar is a cat, a feline in the panthera genus only extant panthera species native to the americas. jaguar is the third-largest feline after the tiger and lion, and the largest in the americas.",https://www.shutterstock.com/image-photo/jaguar-cat-feline-panthera-genus-260nw-1341030167.jpg
38,retrato de cocodrilo pequeño en el agua del acuario ,https://www.shutterstock.com/image-photo/small-crocodile-portrait-aquarium-water-260nw-2010573392.jpg
39,"joven guerrera hermosa mujer vestida con ropa amazónica o guerrera medieval con ramo de flores en lugar de armas cerca del árbol de flores de cerezo en el jardín de primavera, paisaje pintoresco",https://www.shutterstock.com/image-photo/young-beautiful-warrior-girl-woman-260nw-2205054541.jpg
40,"""pineapple guava fruit"" flowers (or feijoa, guavasteen) in st. gallen, switzerland. its scientific name is acca sellowiana, native to brazil, paraguay, argentina and colombia.",https://www.shutterstock.com/image-photo/pineapple-guava-fruit-flowers-or-260nw-413697391.jpg
41,"alalapadu, surinam - 16 de noviembre de 2016: una mujer indígena con un chaleco azul y llevando un rastrillo camina entre casas de madera tradicionales en un pueblo indígena en la selva amazónica",https://www.shutterstock.com/image-photo/alalapadu-suriname-november-16th-2016-260nw-2472833491.jpg
42,tribal woman belly dancer dancing on stone beach,https://www.shutterstock.com/image-photo/tribal-woman-belly-dancer-dancing-260nw-741306703.jpg
43,hermosa amazona salvaje se prepara para correr,https://www.shutterstock.com/image-photo/beautiful-wild-amazon-woman-getting-260nw-10456930.jpg
44,turtle at the forest lake,https://www.shutterstock.com/image-photo/turtle-forest-lake-260nw-232238020.jpg
45,"chamán en la amazonía ecuatoriana durante una verdadera ceremonia ayahuasca publicó imágenes como se vio en abril de 2015
",https://www.shutterstock.com/image-photo/ancient-indigenous-tribe-amazon-ecuador-260nw-268016870.jpg
46,joven disfrazada de indio americano ,https://www.shutterstock.com/image-photo/young-woman-costume-american-indian-260nw-275261555.jpg
47,"yellow billed hornbill great hornbill, great indian hornbill, great pied hornbill, hornbill, selective focus",https://www.shutterstock.com/image-photo/yellow-billed-hornbill-great-indian-260nw-387147991.jpg
48,vista de los peces de discus nadando en el acuario plantado. peces tropicales. hermosos antecedentes naturales. concepto de afición.,https://www.shutterstock.com/image-photo/view-discus-fish-swimming-planted-260nw-1851494230.jpg
49,"santa rita, perú - 6 de diciembre de 2019: grupo de los niños de la escuela con el maestro, habitantes locales de la selva amazónica. amazonia. valle de javari, latina américa",https://www.shutterstock.com/image-photo/santa-rita-peru-dec-6-260nw-2513848963.jpg
50,"genipa americana es una especie de árboles de la familia rubiaceae. nativa de los bosques tropicales. otros nombres; colombia: jagua, carúto, huito; brasil: jenipapo, antiguo genio; perú: vito. amazonía",https://www.shutterstock.com/image-photo/genipa-americana-species-trees-family-260nw-2325150033.jpg
51,"são gabriel da cachoeira, amazon / brazil - april 15, 2011: dog and people enjoying at the riverbed of 'rio negro' river, photo taken during the local festival 'festribal'.",https://www.shutterstock.com/image-photo/gabriel-da-cachoeira-amazon-brazil-260nw-1048761749.jpg
52,pescado amazónico con lanza de hierro,https://www.shutterstock.com/image-photo/spearcaught-tropical-fish-spear-pierces-260nw-2029698131.jpg
53,"signage board in the amazon forest, environmental park with trail in the middle of the jungle",https://www.shutterstock.com/image-photo/signage-board-amazon-forest-environmental-260nw-1069436180.jpg
54,"amazonia, peru - nov 10, 2010: unidentified amazonian indigenous woman laughs. indigenous people of amazonia are protected by  coica (coordinator of indigenous organizations of the amazon river basin)",https://www.shutterstock.com/image-photo/amazonia-peru-nov-10-2010-260nw-188437649.jpg
55,brunette girl with long hair in the amazon costume with bow and arrow on a white background.,https://www.shutterstock.com/image-photo/brunette-girl-long-hair-amazon-260nw-494113720.jpg
56,"amazonas colombia 20 de abril de 2010. el parque nacional natural amacayacu es una de las 56 áreas protegidas del sistema nacional de parques naturales de colombia, cerca del río amazonas.",https://www.shutterstock.com/image-photo/amazonas-colombia-april-20-2010-260nw-2508098667.jpg
57,san pedro. brazil - sep 2017: portrait of a girl a local inhabitant of the amazon rain forest.  javari valley. amazonia. latin america (valle del yavarí),https://www.shutterstock.com/image-photo/san-pedro-brazil-sep-2017-260nw-1889604181.jpg
58,"cuao river in amazonas state, in southern venezuela ",https://www.shutterstock.com/image-photo/cuao-river-amazonas-state-southern-260nw-583745458.jpg
59,amazon rainforest,https://www.shutterstock.com/image-photo/amazon-rainforest-260nw-728594965.jpg
60,"una mujer indígena del grupo étnico dessana tukuya fue fotografiada usando su traje tradicional y pintándose la cara. ciudad de manaos, estado de amazonas, brasil septiembre 28, 2024",https://www.shutterstock.com/image-photo/indigenous-woman-dessana-tukuya-ethnic-260nw-2523392383.jpg
