,Descripción,Link
0,"pretty unique peruvian amazon rainforest landscape from iquitos riverside city. iquitos, peru, oct, 2019.",https://www.shutterstock.com/image-photo/pretty-unique-peruvian-amazon-rainforest-600nw-1553210120.jpg
1,"tapioka, perú - 19 sep. 2017: barcos tradicionales indios en la orilla del amazonas, el río. amazonía. américa latina",https://www.shutterstock.com/image-photo/tapioka-peru-sep-19-2017-600nw-2324892021.jpg
2,"cestas hechas de paja de hojas de palma, típicas de los nativos de la amazonía",https://www.shutterstock.com/image-photo/cofo-baskets-handmade-palm-straw-600nw-2242851831.jpg
3,animales tallados a mano en madera,https://www.shutterstock.com/image-photo/animals-carved-by-hand-wood-600nw-1707618466.jpg
4,"vista aérea del impresionante contraste entre aguas oscuras y turbias en puerto nariño, colombia",https://www.shutterstock.com/image-photo/aerial-view-stunning-contrast-between-600nw-2412404319.jpg
5,"amanecer en la orilla del río guaporé - itenez, en la frontera con el estado de rondonia, brasil",https://www.shutterstock.com/image-photo/dawn-on-misty-amazonian-rainforest-600nw-1958559274.jpg
6,apache woman wearing an indian roach outdoors,https://www.shutterstock.com/image-photo/apache-woman-wearing-indian-roach-600nw-731297647.jpg
7,water lilies,https://www.shutterstock.com/image-photo/water-lilies-600nw-116646670.jpg
8,vista superior de algunas casas en una comunidad rural en una selva tropical,https://www.shutterstock.com/image-photo/top-view-few-houses-rural-600nw-1859903227.jpg
9,large blue river barge boat next to amazon village near ciavero lake,https://www.shutterstock.com/image-photo/large-blue-river-barge-boat-600nw-689026147.jpg
10,"foto de varios collares tradicionales en el mercado municipal adolfo lisboa en manaos. manaos, amazonas, brasil 19.09.2024",https://www.shutterstock.com/image-photo/photo-various-traditional-necklaces-adolpho-600nw-2549152375.jpg
11,una triste vista de dos jirafas en medio de un bosque luego de los incendios en australia,https://www.shutterstock.com/image-photo/sad-view-two-giraffes-middle-600nw-1733337065.jpg
12,"un chamán de la tribu dessana en las afueras de la ciudad de manaos recibiendo visitantes tocando un instrumento de percusión. ciudad de manaos, estado de amazonas, brasil, 26 de septiembre de 2024.",https://www.shutterstock.com/image-photo/shaman-dessana-tribe-on-outskirts-600nw-2522459155.jpg
13,"bangalore, india, 22 de abril de 2023:  una joven india satisfecha pidió comestibles en línea. revisión de los artículos entregados.  compras mensuales de comestibles. concepto de compra a distancia, servicio de entrega a domicilio.",https://www.shutterstock.com/image-photo/bangalore-india-22nd-april-2023-600nw-2292228347.jpg
