,Descripción,Link
0,attractive young woman in ethnic jewelry outdoors,https://www.shutterstock.com/image-photo/attractive-young-woman-ethnic-jewelry-600nw-441930040.jpg
1,taburete artesanal de madera,https://www.shutterstock.com/image-photo/indigenous-handmade-alligatorshaped-stool-made-600nw-2407470283.jpg
2,"ecuador, yasuni national park - february 6, 2017: huaorani indian on the river in amazon jungle",https://www.shutterstock.com/image-photo/ecuador-yasuni-national-park-february-600nw-1317421445.jpg
3,vertical acercar el retrato recortado del brazo de la mujer viciar el rostro pintado preparar la batalla aislado en el fondo negro,https://www.shutterstock.com/image-photo/vertical-close-cropped-portrait-viking-600nw-2351557873.jpg
4,sao paulo / brazil - september 25 2020: participants protesting in a demonstration for climate change (ato global pelo clima) in front of ibama with banners against fires in pantanal and bolsonaro.,https://www.shutterstock.com/image-photo/sao-paulo-brazil-september-25-600nw-1823551040.jpg
5,ave colombiana momotus momota aequatorialis,https://www.shutterstock.com/image-photo/colombian-bird-momotus-momota-aequatorialis-600nw-2247691337.jpg
6,"vista aérea del río amazonas. selva tropical verde en perú, sudamérica. vista aérea.",https://www.shutterstock.com/image-photo/amazon-river-aerial-view-tropical-600nw-2160796615.jpg
7,"inside of the amazonian jungle, surrounding of dense vegetation in the cuyabeno national park, south america ecuador",https://www.shutterstock.com/image-photo/inside-amazonian-jungle-surrounding-dense-600nw-662989243.jpg
8,"reserva de vida silvestre cuyabeno, ecuador - 24 de enero de 2023: chamán sentado en una hamaca en el pueblo siona de puerto bolívar en la reserva de vida silvestre cuyabeno, fuera del lago agrio",https://www.shutterstock.com/image-photo/cuyabeno-wildlife-reserve-ecuador-january-600nw-2514627317.jpg
9,"leticia amazonas colombia. 25 de abril de 2010. leticia es un municipio colombiano fronterizo, capital del departamento de amazonas. se encuentra en el extremo sur del país.",https://www.shutterstock.com/image-photo/leticia-amazonas-colombia-april-25-600nw-2508097951.jpg
10,"this red plant(urucum) called annatto is originally from the indians, who used their seeds to paint the body red. it is widely used as a colorant for various purposes, mainly in the cosmetic and food",https://www.shutterstock.com/image-photo/this-red-planturucum-called-annatto-600nw-1541626802.jpg
11,"portrait of a  amazon woman  warrior on the  hunting.
she holds a spear in his hand.",https://www.shutterstock.com/image-photo/portrait-amazon-woman-warrior-on-600nw-627975515.jpg
12,"bangalore, india 22 de abril de 2024: marca india populares. fmcg. comercio rápido. revisar los artículos entregados. compra mensual de comestibles. concepto de compras a distancia, servicio de entrega a domicilio. nestle maggi",https://www.shutterstock.com/image-photo/bangalore-india-22nd-april-2024-600nw-2506789275.jpg
13,large white crane wading through the shallow amazon river water near a wooden dock,https://www.shutterstock.com/image-photo/large-white-crane-wading-through-600nw-689026183.jpg
14,small village in a peruvian jungle,https://www.shutterstock.com/image-photo/small-village-peruvian-jungle-600nw-341455328.jpg
15,the rain forest of belarus in a beautiful sunny day,https://www.shutterstock.com/image-photo/rain-forest-belarus-beautiful-sunny-600nw-1114374278.jpg
16,"fruta guama. su fruto viene en una vaina generalmente gruesa, dentro están sus semillas cubiertas con una carne suave como una nube, comestible y degustación dulce.",https://www.shutterstock.com/image-photo/guama-fruit-comes-generally-thick-600nw-2327096905.jpg
17,"the blue-and-gold macaw with a gorgeous blue body and dark lemon-yellow chest, native to south and central america.",https://www.shutterstock.com/image-photo/blueandgold-macaw-gorgeous-blue-body-600nw-1215397579.jpg
18,arco y flecha indígenas - brasil,https://www.shutterstock.com/image-photo/indigenous-bow-arrow-brazil-600nw-1778345795.jpg
19,"sunset in amazon ,ecuador ",https://www.shutterstock.com/image-photo/sunset-amazon-ecuador-600nw-406587451.jpg
20,"misahualli, napo, ecuador, september 15 2021, canoes on the beach of misahualli, napo province, ecuador",https://www.shutterstock.com/image-photo/misahualli-napo-ecuador-september-15-600nw-2045195042.jpg
21,"calm and magical dark amazon waters, located in the amazon rainforest in cuyabeno national park, in sucumbios province in ecuador",https://www.shutterstock.com/image-photo/calm-magical-dark-amazon-waters-600nw-662988919.jpg
22,"nenuphars victoria amazonia in pamplemousses gardens, mauritius island, indian ocean",https://www.shutterstock.com/image-photo/nenuphars-victoria-amazonia-pamplemousses-gardens-600nw-1222299304.jpg
23,la araña barrendera brasileña ,https://www.shutterstock.com/image-photo/brazilian-wandering-spider-amazon-rainforest-600nw-162017939.jpg
24,"native young girls from peruvian amazon rainforest living in wooden houses, a traditional habitation in rio negro river. iquitos, loreto, peru, march, 2019",https://www.shutterstock.com/image-photo/native-young-girls-peruvian-amazon-600nw-1342366799.jpg
25,"a village next to the kinabatangan river, sabah.",https://www.shutterstock.com/image-photo/village-next-kinabatangan-river-sabah-600nw-1093137533.jpg
26,"museo del mañana, río de janeiro, brasil. 24.05.22. exposición del amazonas milenial. pieza hecha a mano que representa un buey. festival bumba meu boi. es una obra interactiva celebrada en brasil.",https://www.shutterstock.com/image-photo/museum-tomorrow-rio-de-janeiro-600nw-2492412693.jpg
27,"selva amazónica, brasil, tribu de río amazonas,",https://www.shutterstock.com/image-photo/amazon-rainforest-brazil-tribe-by-600nw-2367651067.jpg
28,"miembros del grupo boi garantido bumba actúan en el bumbodromo en el 57º festival folclórico parintins, un evento cultural y turístico popular en amazonas, norte de brasil - parintins, brasil 06.29.2024",https://www.shutterstock.com/image-photo/members-boi-garantido-bumba-group-600nw-2494460989.jpg
