,Descripción,Link
0,"a rusty house at the edge of a dense forest in bajawa, flores, indonesia. there is a big volcano in the back, partially covered with clouds. blue sky prevails. inhabited, forgotten place.",https://www.shutterstock.com/image-photo/rusty-house-edge-dense-forest-600nw-1635545590.jpg
1,"close-up of exotic fruit grugru nuts ""macauba"" on wooden background. original from a brazilian native palm tree is used as food and its oil used in the production of biodiesel.",https://www.shutterstock.com/image-photo/closeup-exotic-fruit-grugru-nuts-600nw-1387852400.jpg
2,beautiful girl in a suit of the american indian,https://www.shutterstock.com/image-photo/beautiful-girl-suit-american-indian-600nw-399838099.jpg
3,"wooden boats on the sandy beach at the javari river, the tributary of the amazon river, during the low water season. amazonia. selva on the border of brazil and peru. south america. dos fronteras.",https://www.shutterstock.com/image-photo/wooden-boats-on-sandy-beach-600nw-1225582276.jpg
4,"11 de mayo de 2023 - italia - milán - inauguración de la exposición fotográfica ""amazonia"" del fotógrafo sebastiao salgado. las fotografías están expuestas en la ""fabbrica del vapore"".  ",https://www.shutterstock.com/image-photo/may-11-2023-italy-milan-600nw-2301694619.jpg
5," boat stuck on the bank of the amazon river during low water season in port of santa rosa, peru",https://www.shutterstock.com/image-photo/boat-stuck-on-bank-amazon-600nw-1232546692.jpg
6,monochrome village in the amazon rain forest.,https://www.shutterstock.com/image-photo/monochrome-village-amazon-rain-forest-600nw-715925866.jpg
7,woman athlete gymnast in the form of an elf performs acrobatics on a black background in the scenic red and blue light.,https://www.shutterstock.com/image-photo/woman-athlete-gymnast-form-elf-600nw-580953802.jpg
8,"cajamarca, peru - circa 2014: portrait of a unidentified boy while ride a bike circa 2014 in cajamarca, peru.",https://www.shutterstock.com/image-photo/cajamarca-peru-circa-2014-portrait-600nw-215664199.jpg
9,many small  elephant statues for worship,https://www.shutterstock.com/image-photo/many-small-elephant-statues-worship-600nw-464333912.jpg
10,"westminster, london/england- 5 september 2020: protester holding an sos amazonia sign as extinction rebellion amazonia alliance and animal rebellion protest to end the destruction of the amazon",https://www.shutterstock.com/image-photo/westminster-londonengland-5-september-2020-600nw-1812040720.jpg
11,"ruellia tuberosa, también conocida como minnieroot, raíz de fiebre, raíz de dragón y papa de oveja, es una especie de planta con flores en la familia acanthaceae. su área de distribución nativa se encuentra en américa central",https://www.shutterstock.com/image-photo/ruellia-tuberosa-known-minnieroot-fever-600nw-2455524491.jpg
12,"manaus, brazil - august 13 2010: the boat of local indigenous tour guide in amazon rain forest.",https://www.shutterstock.com/image-photo/manaus-brazil-august-13-2010-600nw-1042798048.jpg
13,small village in a peruvian jungle,https://www.shutterstock.com/image-photo/small-village-peruvian-jungle-600nw-1225607989.jpg
14,"retrato al aire libre de india nativa americana, retrato de hembra chamánica con sombrero de pluma indio y maquillaje colorido",https://www.shutterstock.com/image-photo/native-american-indian-woman-portrait-600nw-1741280642.jpg
15,"palmari, brazil - may 6, 2016: traditional, indian  boats  on the bank of the river",https://www.shutterstock.com/image-photo/palmari-brazil-may-6-2016-600nw-506060245.jpg
16,"a young man with a purple scarf admiring the beno village in flores, indonesia. there are many small houses behind him. each house is made of natural parts like wood and straw. history and tradition.",https://www.shutterstock.com/image-photo/young-man-purple-scarf-admiring-600nw-1586829406.jpg
17,many small  elephant statues for worship,https://www.shutterstock.com/image-photo/many-small-elephant-statues-worship-600nw-464333915.jpg
18,joven disfrazada de indio americano ,https://www.shutterstock.com/image-photo/young-woman-costume-american-indian-600nw-274963649.jpg
19,"paisaje del río amazonas con barco flotante y tumbona de barca en el agua, brasil",https://www.shutterstock.com/image-photo/landscape-amazon-jungle-river-floating-600nw-1749795116.jpg
