,Descripción,Link
0,bella mujer indígena latina con apariencia mexicana o amazonia brasileña,https://www.shutterstock.com/image-photo/beautiful-latin-indigenous-woman-mexican-600nw-1992288599.jpg
1,casa indígena tradicional maloca en la selva amazónica,https://www.shutterstock.com/image-photo/indigenous-traditional-maloca-house-amazon-600nw-2523344987.jpg
2,"são paulo são paulo brasil - 08 09 2022: en el día internacional de los pueblos indígenas, los indígenas protestan en la facultad de derecho de la usp en são paulo",https://www.shutterstock.com/image-photo/paulo-brasil-08-09-2022-600nw-2191160773.jpg
3,"el viejo chamán indígena del grupo étnico dessana da la bienvenida a los visitantes a su comunidad cerca de la ciudad de manaos. ciudad de manaos, estado de amazonas, brasil, 22 de octubre de 2024.",https://www.shutterstock.com/image-photo/old-indigenous-shaman-dessana-ethnic-600nw-2534247527.jpg
4,"iquitos, perú - 14 de mayo de 2016: barcos de mercancías a lo largo de un puerto embarrado en el amazonas, amazonia, latina américa.",https://www.shutterstock.com/image-photo/iquitos-peru-may-14-2016-600nw-2498248881.jpg
5,"ardono y tatuaje que representa la cultura y costumbres de los indígenas dessana y tukuya de la amazonía cerca de la ciudad de manaos. ciudad de manaos, estado de amazonas, brasil, 28 de octubre de 2024",https://www.shutterstock.com/image-photo/ardono-tattoo-that-represents-culture-600nw-2537083083.jpg
6,"el jefe de un cenador indígena en la selva amazónica. ciudad de manaus. estado de amazonas, brasil, 30 de noviembre de 2021 ",https://www.shutterstock.com/image-photo/chief-indigenous-tebo-amazon-rainforest-600nw-2083630186.jpg
7,"collares de cuentas hechas por mujeres quechuas (kichwa) de la región amazónica ecuatoriana en el mercado artesanal. provincia de pastaza, ecuador",https://www.shutterstock.com/image-photo/necklace-beads-made-by-quechua-600nw-2311094413.jpg
8,"hermosos loros coloridos. souvenirs en la selva amazónica hechos de nueces y animales locales cerca de iquitos. mercado para turistas en el río amazonas. amazonas, perú.",https://www.shutterstock.com/image-photo/beautiful-colorful-parrots-souvenirs-amazon-600nw-2162064079.jpg
9,chica chamánica tocando sobre el tambor de marco de chamán en la naturaleza.,https://www.shutterstock.com/image-photo/shamanic-girl-playing-on-shaman-600nw-2155935481.jpg
10,"un mono morador rojo purús (alouatta puruensis) adoptado como mascota por los habitantes de la remota aldea de ricardo franco, valle do guaporé, estado de rondônia, brasil",https://www.shutterstock.com/image-photo/red-howler-monkey-alouatta-puruensis-600nw-2205940761.jpg
11,"paumari, brasil - 5 de diciembre de 2022: niños brasileños con banderas pintadas en sus mejillas en la selva amazónica, valle de javari, amazonia, valle del yavari, sudamérica",https://www.shutterstock.com/image-photo/paumari-brasil-dec-5-2022-600nw-2478523571.jpg
12,"un joven indígena de la etnia dessana con su rostro pintado con adornos de su cultura y con su tocado comunitario. ciudad de manaos, estado de amazonas, brasil 19 de octubre de 2024",https://www.shutterstock.com/image-photo/young-indigenous-man-dessana-ethnic-600nw-2532702681.jpg
13,"retrato indígena brasileño de ailton krenak. krenak es un escritor, filósofo y activista de la causa indígena - río de janeiro, brasil 07.10.2022",https://www.shutterstock.com/image-photo/brazilian-indigenous-ailton-krenak-portrait-600nw-2177903115.jpg
14,"cara indígena con pinturas tribales. ciudad de manaus, estado de amazonas, brasil, 22 de julio de 2022.",https://www.shutterstock.com/image-photo/indigenous-woman-dessana-ethnic-group-600nw-2181428071.jpg
15,"una mujer indígena del grupo étnico dessana tukuya fue fotografiada usando su traje tradicional y pintándose la cara. ciudad de manaos, estado de amazonas, brasil septiembre 28, 2024",https://www.shutterstock.com/image-photo/indigenous-woman-dessana-tukuya-ethnic-600nw-2523392379.jpg
16,casa indígena tradicional maloca en la selva amazónica,https://www.shutterstock.com/image-photo/indigenous-traditional-maloca-house-amazon-600nw-2523258965.jpg
17,"un grupo de tres hombres indígenas del grupo étnico dessana se abrazan durante un ritual de bienvenida en su comunidad. ciudad de manaos, estado de amazonas, brasil 14 de octubre de 2024",https://www.shutterstock.com/image-photo/group-three-indigenous-men-dessana-600nw-2529928599.jpg
18,"atalaia du norde, amazonia / brazil - feb 02 2016:tribal elder binan tukum hunting with his son for monkeys in the rainforest",https://www.shutterstock.com/image-photo/atalaia-du-norde-amazonia-brazil-600nw-1133078576.jpg
19,"una joven indígena del grupo étnico dessana tukana mirando ligeramente hacia abajo con una mirada cautivadora y expresiva. ciudad de manaos, estado de amazonas, brasil, 4 de octubre de 2024.",https://www.shutterstock.com/image-photo/young-indigenous-woman-dessana-tukana-600nw-2525689419.jpg
20,"comunidad sanregis, perú - 14 de abril de 2022: aldea en la amazonia fundada en 1723. reserva nacional pacaya samiria. región de loreto, américa del sur.",https://www.shutterstock.com/image-photo/comunidad-sanregis-peru-apr-14-600nw-2499130039.jpg
