,Descripción,Link
0,"rhynchospora nervosa es una especie de hierba presente en los setos de la familia. son nativos de cerrado, caatinga, mata atlántica, pantanal y amazonia. jardín biológico estatal de ceará, fortaleza - brasil.",https://www.shutterstock.com/image-photo/rhynchospora-nervosa-species-herb-family-600nw-2429997301.jpg
1,vitoria regia lily. victoria regia is the largest waterlily in the world and is native to amazon region. taken in brazilian amazon     ,https://www.shutterstock.com/image-photo/vitoria-regia-lily-victoria-largest-600nw-772927756.jpg
2,"comunidad 20 de enero, perú - 14 de abril de 2022: aldea en la reserva del río yanayacu - amazonia, río yanayacu-pucate. sudamérica",https://www.shutterstock.com/image-photo/comunidad-20-de-enero-peru-260nw-2330651159.jpg
3,poison dart frog or poison arrow frogs is the common name of a group of frogs in the family dendrobatidae which are native to tropical central and south america,https://www.shutterstock.com/image-photo/poison-dart-frog-arrow-frogs-600nw-1204308586.jpg
4,"jaguar is a cat, a feline in the panthera genus only extant panthera species native to the americas. jaguar is the third-largest feline after the tiger and lion, and the largest in the americas.",https://www.shutterstock.com/image-photo/jaguar-cat-feline-panthera-genus-600nw-1223152294.jpg
5,"vista desde el bote de madera en la pared de la selva tropical verde en la selva amazónica, infierno verde de la amazonía. selva en la frontera entre brasil y perú. amazonía. sudamérica.",https://www.shutterstock.com/image-photo/view-wooden-boat-on-wall-600nw-1863821446.jpg
6,"wooden houses of amazon rainforest settlements across rio negro, iquitos, loreto, peru, march, 2019.",https://www.shutterstock.com/image-photo/wooden-houses-amazon-rainforest-settlements-600nw-1342258367.jpg
7,"the great hornbill also known as the great indian hornbill or great pied hornbill, is one of the larger members of the hornbill family",https://www.shutterstock.com/image-photo/great-hornbill-known-indian-pied-600nw-1225894411.jpg
8,poison dart frog or poison arrow frogs is the common name of a group of frogs in the family dendrobatidae which are native to tropical central and south america,https://www.shutterstock.com/image-photo/poison-dart-frog-arrow-frogs-600nw-1204308595.jpg
9,brunette girl with long hair in the amazon costume with bow and arrow on a white background.,https://www.shutterstock.com/image-photo/brunette-girl-long-hair-amazon-600nw-494113966.jpg
10,woman athlete gymnast in the form of an elf performs acrobatics on a black background in the scenic red and blue light.,https://www.shutterstock.com/image-photo/woman-athlete-gymnast-form-elf-600nw-570379315.jpg
11,foto de la mujer líder tribal vikinga viste una joya tradicional para la magia ritual nocturna en bosques de miedo sobre fondo de niebla,https://www.shutterstock.com/image-photo/photo-viking-tribal-leader-lady-600nw-2523032479.jpg
12,"guarana (paullinia cupana). p. crisan, p. sorbilis) es una planta de escalada en la familia de arce, sapindaceae, nativa de la cuenca del amazonas y especialmente común en brasil.",https://www.shutterstock.com/image-photo/guarana-paullinia-cupana-syn-p-600nw-738290824.jpg
13,"beautiful sandy beach in amazon jungle, during the low water season. amazonia. selva on the border of brazil and peru. south america. dos fronteras.",https://www.shutterstock.com/image-photo/beautiful-sandy-beach-amazon-jungle-600nw-1226792701.jpg
14,"los loros son aves muy inteligentes con un plumaje vibrante, un pico fuerte y pies cigodáctilos (dos dedos de frente hacia adelante y dos hacia atrás). conocida por su excepcional capacidad para imitar sonidos.",https://www.shutterstock.com/image-photo/parrots-highly-intelligent-birds-vibrant-600nw-2422153943.jpg
15,açaí bosque palma río amazonas manglar isla de marajó salvaterra biodiversidad fauna flora naturaleza ecoturismo paisaje rural comunidad vegetación indígena navegación costera barcos drone,https://www.shutterstock.com/image-photo/forest-palm-amazon-river-mangrove-600nw-2484128985.jpg
16,"tiras de paloma, tablero de ajedrez (pez pompadour) sobre fondo azul aislado. symphysodon aequifasciatus es un pez cíclico de agua dulce nativo del río amazonas, sudamérica. ",https://www.shutterstock.com/image-photo/pigeon-stripes-checkerboard-discus-pompadour-600nw-2417109423.jpg
17,"cierre de una saki de cara blanca, pithecia. esta es una mujer adulta y es indígena de la selva amazónica y sudamérica. cambiar el fondo con espacio para el texto.",https://www.shutterstock.com/image-photo/closeup-whitefaced-saki-pithecia-this-600nw-2010331316.jpg
18,icónica perú bandera nacional ondulada,https://www.shutterstock.com/image-photo/iconic-national-flag-waving-600nw-2367218859.jpg
