,Descripción,Link
0,"tabatinga, brazil november 10 2017: an unidentified group of people at amazon river in a fish port in tabatinga, amazonia",https://www.shutterstock.com/image-photo/tabatinga-brazil-november-10-2017-600nw-757431034.jpg
1,"benjamin constans, brazil, november 2019: water traffic in the rain forest of the amazon rainforest, amazon's green hell. selva on the border between brazil and peru. amazonia, south america.",https://www.shutterstock.com/image-photo/benjamin-constans-brazil-november-2019-600nw-1964104903.jpg
2,"lima, perú - 3 de diciembre de 2023: la artista amazónica wilma maynas de la comunidad amazónica shipibo konibo, en su casa de lima, perú",https://www.shutterstock.com/image-photo/lima-peru-dec-3-2023-600nw-2476631503.jpg
3,habropoda abeja digger alimentándose de una flor de pasión crato (passiflora cincinnata) ,https://www.shutterstock.com/image-photo/habropoda-digger-bee-feeding-on-600nw-1936313407.jpg
4,"london, united kingdom - september 5, 2020: extinction rebellion protesters wearing face masks in trafalgar square london united kingdom in respect of sos amazon and indigenous live matters",https://www.shutterstock.com/image-photo/london-united-kingdom-september-5-600nw-1809580390.jpg
5,"achiote (bixa orellana) es un grande arbusto o árbol pequeño que produce frutos rojos espinosos popularmente llamados ""urucum"" ha sido utilizado por comunidades nativas en brasil, en campos en el estado de sao paulo",https://www.shutterstock.com/image-photo/achiote-bixa-orellana-large-shrub-600nw-2515774785.jpg
6,"napo, peru - july 16, 2015: view of plantains at a cargo deck of a boat arabela i on a river napo.",https://www.shutterstock.com/image-photo/napo-peru-july-16-2015-600nw-1177870027.jpg
7,"imagen de primer plano de un fruto de acai fresco y saludable sobre un fondo blanco, nativo de la selva amazónica en sudamérica. rica en antioxidantes y nutrientes esenciales, el fruto del acai es popular ",https://www.shutterstock.com/image-photo/closeup-image-fresh-healthy-acai-600nw-2303289999.jpg
8,"familia de capibara, hydrochoerus hidrochaeris, el roedor vivo más grande del mundo, es un roedor gigante de caballería nativo de sudamérica, sentado en los pantanos de pantanal en brasil, entre ganado blanco",https://www.shutterstock.com/image-photo/capybara-family-hydrochoerus-hydrochaeris-largest-600nw-1895071051.jpg
9,traditional madagascar boats deep in the jungle.,https://www.shutterstock.com/image-photo/traditional-madagascar-boats-deep-jungle-600nw-675006883.jpg
10,"belen, peru - sep 2019: bazaar with the fruits on the bank of the itaya river, the poorest part of iquitos, belén. venice of latin america. iquitos, south america, amazonia",https://www.shutterstock.com/image-photo/belen-peru-sep-2019-bazaar-600nw-1863817363.jpg
11,macaws at a clay lick in the amazon rainforest in peru,https://www.shutterstock.com/image-photo/macaws-clay-lick-amazon-rainforest-600nw-1218161854.jpg
12,mujer chamán en el paisaje invernal con su caballo.,https://www.shutterstock.com/image-photo/shaman-woman-winter-landscape-her-600nw-1991850089.jpg
13,beautiful girl in a suit of the american indian,https://www.shutterstock.com/image-photo/beautiful-girl-suit-american-indian-600nw-399838237.jpg
14,emotional brunette girl with long hair in the amazon costume with bow and arrow on a white background.,https://www.shutterstock.com/image-photo/emotional-brunette-girl-long-hair-600nw-494116240.jpg
15,"miembros del grupo boi garantido bumba actúan en el bumbodromo en el 57º festival folclórico parintins, un evento cultural y turístico popular en amazonas, norte de brasil - parintins, brasil 06.29.2024",https://www.shutterstock.com/image-photo/members-boi-garantido-bumba-group-600nw-2486937817.jpg
16,"manaus, brazil, december 20, 2020: panoramic view from above on eduardo ribeiro street, where a large market for handcrafts, regional food and souvenirs is located every sunday.",https://www.shutterstock.com/image-photo/manaus-brazil-december-20-2020-260nw-1994654234.jpg
17,sexy wild woman  amazon isolated on white background,https://www.shutterstock.com/image-photo/sexy-wild-woman-amazon-isolated-600nw-82352785.jpg
18,"faro, para, brasil - 08 de agosto de 2024: cargadora de ruedas descarga troncos grandes de un camión doble remolque en un área de gestión forestal sostenible dentro de la región amazónica brasileña",https://www.shutterstock.com/image-photo/faro-para-brazil-aug-08-600nw-2510743451.jpg
19,"puyo, ecuador, 17-8-2019: quecha woman showing her culture with a dance performance",https://www.shutterstock.com/image-photo/puyo-ecuador-1782019-quecha-woman-600nw-1493516024.jpg
20,"amanecer en la playa de arena del río javari, el afluente del río amazonas, durante la temporada baja de agua. amazonía. selva en la frontera entre brasil y perú. sudamérica.",https://www.shutterstock.com/image-photo/sunrise-on-sandy-beach-javari-600nw-2325104873.jpg
21,"rio de janeiro, august 25, 2019:  manifestation in favor of the amazon rainforest and against the government of president jair bolsonaro at ipanema beach, rio de janeiro.",https://www.shutterstock.com/image-photo/rio-de-janeiro-august-25-600nw-1492160501.jpg
22,"santa cruz cabralia, bahia, brazil - april 19, 2009: pataxo indians are seen during disputes at indigenous games in the coroa vermelha village in the city of santa cruz cabralia.",https://www.shutterstock.com/image-photo/santa-cruz-cabralia-bahia-brazil-600nw-1943523421.jpg
23,"amazonia, perú, diciembre - 2017: transporte de agua en la selva amazónica, el infierno verde de la amazonía. río amazonas en la selva del perú. amazonía. sudamérica.",https://www.shutterstock.com/image-photo/amazonia-peru-december-2017-water-600nw-2297486543.jpg
24,"tradicional vivienda amazónica en una comunidad indígena kichwa cerca del parque nacional yasuní, ecuador.",https://www.shutterstock.com/image-photo/traditional-amazon-rainforest-housing-kichwa-600nw-2232598629.jpg
25,"imagen de un pueblo indígena en guajira, colombia",https://www.shutterstock.com/image-photo/image-indigenous-village-guajira-colombia-600nw-1070516969.jpg
26,emotional brunette girl with long hair in the amazon costume with bow and arrow on a white background.,https://www.shutterstock.com/image-photo/emotional-brunette-girl-long-hair-600nw-494179354.jpg
27,destroyed tropical rainforest in amazonia. brazil flag with fire ash. pray for amazonia concept.,https://www.shutterstock.com/image-photo/destroyed-tropical-rainforest-amazonia-brazil-600nw-1521548810.jpg
28,"santa cruz cabralia, bahia / brazil - april 17, 2010: pataxo indians are seen during indigenous games in the coroa vermelha village in the city of santa cruz cabralia.",https://www.shutterstock.com/image-photo/santa-cruz-cabralia-bahia-brazil-600nw-1778914187.jpg
29,"portraits of young woman with tribal patterns covering her body, wild and beautiful",https://www.shutterstock.com/image-photo/portraits-young-woman-tribal-patterns-600nw-1120238165.jpg
30,"sao paulo sp brasil 22 de septiembre de 2024 manifestantes marchan por la justicia climática y contra los incendios forestales que afectan a todo el país en sao paulo, brasil, el 22 de septiembre de 2024",https://www.shutterstock.com/image-photo/sao-paulo-sp-brazil-september-600nw-2520643305.jpg
31,"amazon tree boa (corallus hortulanus) in montecito, ca. native south america.",https://www.shutterstock.com/image-photo/amazon-tree-boa-corallus-hortulanus-600nw-216804220.jpg
32,"vista desde un bote en un río en hato la aurora, casanare, colombia",https://www.shutterstock.com/image-photo/view-boat-on-river-hato-600nw-2469156267.jpg
33,flores de cerezos de las indias occidentales,https://www.shutterstock.com/image-photo/flowers-west-indian-cherry-600nw-1720946146.jpg
34,"selva amazónica, brasil, tribu de río amazonas,",https://www.shutterstock.com/image-photo/amazon-rainforest-brazil-tribe-by-600nw-2367651033.jpg
35,"santa cruz cabralia, bahia, brazil - april 19, 2009: pataxo indians are seen during disputes at indigenous games in the coroa vermelha village in the city of santa cruz cabralia.",https://www.shutterstock.com/image-photo/santa-cruz-cabralia-bahia-brazil-600nw-1874485039.jpg
36,indian woman hunter.native american,https://www.shutterstock.com/image-photo/indian-woman-hunternative-american-600nw-471901832.jpg
37,mujer africana,https://www.shutterstock.com/image-photo/african-style-woman-600nw-354979544.jpg
38,vista de cerca del magnífico mapa rojo de tablero de ajedrez discute los peces acuarios aislados en el fondo. concepto de afición.,https://www.shutterstock.com/image-photo/close-view-gorgeous-checkerboard-red-600nw-1851531520.jpg
39,niños mostrando su cultura amazónica,https://www.shutterstock.com/image-photo/children-showing-their-amazon-culture-600nw-2306635425.jpg
40,"water hyacinth, is an aquatic plant native to the amazon basin.",https://www.shutterstock.com/image-photo/water-hyacinth-aquatic-plant-native-600nw-248515414.jpg
41,"sidrap - south sulawesi, 28 de noviembre de 2023 - niño perseguido por su madre por la lentitud con que iba al corán",https://www.shutterstock.com/image-photo/sidrap-south-sulawesi-28-november-600nw-2393758651.jpg
42,cañones y dardos de la tribu indígena de amazon (cerca de manaus) aislados en fondo negro,https://www.shutterstock.com/image-photo/blowpipe-blowgun-darts-indegenous-tribe-600nw-1682354230.jpg
43,"vista desde el interior de la aldea tradicional de bena en bajawa, flores, indonesia. hay muchas casas pequeñas alrededor, hechas de partes naturales como madera y paja. historia y tradición mezcladas con presencia.",https://www.shutterstock.com/image-photo/inside-view-on-traditional-bena-600nw-1659721300.jpg
44,"this red plant(urucum) called annatto is originally from the indians, who used their seeds to paint the body red. it is widely used as a colorant for various purposes, mainly in the cosmetic and food",https://www.shutterstock.com/image-photo/this-red-planturucum-called-annatto-600nw-1541626856.jpg
45,local girl standing on a platform at the amazonas river in peru,https://www.shutterstock.com/image-photo/local-girl-standing-on-platform-600nw-1191909754.jpg
46,amazon rain forest in a perfect and lovely sunny day,https://www.shutterstock.com/image-photo/amazon-rain-forest-perfect-lovely-600nw-1577966812.jpg
47,modern tribal gypsy girl style,https://www.shutterstock.com/image-photo/modern-tribal-gypsy-girl-style-600nw-718248775.jpg
48,"kwamalasamutu, surinam - 25 de noviembre de 2016: un barquero nativo con un remo en la mano se para al frente de una canoa flotante en un río poco profundo en la selva tropical.",https://www.shutterstock.com/image-photo/kwamalasamutu-suriname-november-25-2016-600nw-2483592975.jpg
49,"bangalore, india 22 de abril de 2024: marca india populares. fmcg. comercio rápido. revisar los artículos entregados. compra mensual de comestibles. concepto de compras a distancia, servicio de entrega a domicilio. nestle maggi",https://www.shutterstock.com/image-photo/bangalore-india-22nd-april-2024-600nw-2506789283.jpg
50,"amazonia, peru - nov 10, 2010: unidentified amazonian indigenous smiling woman. indigenous people of amazonia are protected by coica (coordinator of indigenous organizations of the amazon river basin)",https://www.shutterstock.com/image-photo/amazonia-peru-nov-10-2010-600nw-224538031.jpg
51,"foto del tejido de fibras de la palmera buriti, sobre tela marrón",https://www.shutterstock.com/image-photo/weave-fibers-buriti-palm-tree-600nw-2492525061.jpg
52,un indio con la espalda tocando un instrumento musical. ...,https://www.shutterstock.com/image-photo/black-white-photo-people-dessana-600nw-2085792970.jpg
53,"amazon child portrait - indigenous people living in a traditional wooden houses settlement in the region of rio negro, amazon rainforest. iquitos, amazon, peru, oct, 2019",https://www.shutterstock.com/image-photo/amazon-child-portrait-indigenous-people-600nw-1539759365.jpg
54,"sao paulo sp brasil 22 de septiembre de 2024 manifestantes marchan por la justicia climática y contra los incendios forestales que afectan a todo el país en sao paulo, brasil, el 22 de septiembre de 2024",https://www.shutterstock.com/image-photo/sao-paulo-sp-brazil-september-600nw-2520643319.jpg
55,"jaguar is a cat, a feline in the panthera genus only extant panthera species native to the americas. jaguar is the third-largest feline after the tiger and lion, and the largest in the americas.",https://www.shutterstock.com/image-photo/jaguar-cat-feline-panthera-genus-600nw-1344763871.jpg
56,"mysuru, inida - 10.22.2020: amazon delivery parcel in front of a door. no contact delivery by amazon india. recyclable packaging, convenient e-shopping during covid 19 outbreak   ",https://www.shutterstock.com/image-photo/mysuru-inida-10222020-amazon-delivery-600nw-1838533351.jpg
