,Descripción,Link
0,açaí bosque palma río amazonas manglar isla de marajó salvaterra biodiversidad fauna flora naturaleza ecoturismo paisaje rural comunidad vegetación indígena navegación costera barcos drone,https://www.shutterstock.com/image-photo/forest-palm-amazon-river-mangrove-600nw-2484128329.jpg
1,açaí native island marajó amazon pará brasil cosecha de frutas agricultura palmeras superalimentos bosque tropical biodiversidad paisaje rural comunidad indígena nutrición sostenible respetuoso del medio ambiente silvestre,https://www.shutterstock.com/image-photo/native-island-amazon-brazil-fruit-600nw-2484642239.jpg
2,embarcaciones ferry cruzando el río amazonas isla de manglares marajó salvaterra açaí bosque biodiversidad fauna flora naturaleza naturaleza ecoturismo paisaje comunidad rural vegetación indígena navegación costera,https://www.shutterstock.com/image-photo/boats-ferry-crossing-river-amazon-600nw-2484128283.jpg
3,río amazonas manglar isla de marajó salvaterra açaí bosque biodiversidad fauna flora naturaleza ecoturismo paisaje comunidad rural vegetación indígena navegación costera barcos ferry,https://www.shutterstock.com/image-photo/amazon-river-mangrove-island-salvaterra-600nw-2484128261.jpg
4,río amazonas manglar isla de marajó salvaterra açaí bosque biodiversidad fauna flora naturaleza ecoturismo paisaje comunidad rural vegetación indígena navegación costera barcos ferry,https://www.shutterstock.com/image-photo/amazon-river-mangrove-island-salvaterra-600nw-2484128255.jpg
5,arte indígena: taburete hecho de madera en forma de antepasados por los indígenas,https://www.shutterstock.com/image-photo/indigenous-art-stool-made-wood-600nw-2407475391.jpg
6,arte indígena: cesta de material natural con detalles coloridos,https://www.shutterstock.com/image-photo/indigenous-art-basket-natural-material-600nw-2407480779.jpg
7,embarcaciones ferry cruzando el río amazonas isla de manglares marajó salvaterra açaí bosque biodiversidad fauna flora naturaleza naturaleza ecoturismo paisaje comunidad rural vegetación indígena navegación costera,https://www.shutterstock.com/image-photo/boats-ferry-crossing-river-amazon-600nw-2484128257.jpg
8,este tipo de taro es un alimento básico para el pueblo indígena papuano en las tierras altas,https://www.shutterstock.com/image-photo/this-type-taro-staple-food-600nw-2445535371.jpg
9,açaí bosque palma río amazonas manglar isla de marajó salvaterra biodiversidad fauna flora naturaleza ecoturismo paisaje rural comunidad vegetación indígena navegación costera barcos drone,https://www.shutterstock.com/image-photo/forest-palm-amazon-river-mangrove-600nw-2484128331.jpg
