,Descripción,Link
0,"río amazonas, perú - 24 de sep de 2022: habitantes locales a orillas del río amazonas durante la temporada baja de agua. vista del atardecer desde la cubierta de un barco de carga amazonia. perú. sudamérica.",https://www.shutterstock.com/image-photo/amazon-river-peru-sep-24-600nw-2530549709.jpg
1,"tarapoto, peru, july 22, 2016 - market of a jungle town in peru with bustle of people buying and selling food products.",https://www.shutterstock.com/image-photo/tarapoto-peru-july-22-2016-600nw-1661091490.jpg
2,retrato de la aterradora mitología del norte viéndose a la chica luces amarillas azules niebla piel animal muerta aislada en un fondo oscuro,https://www.shutterstock.com/image-photo/portrait-terrifying-north-mythology-viking-600nw-2358093783.jpg
3,"mariposa king swallowtail (papilio thoas), de cola negra rayada amarilla, originaria de américa central y del sur. mariposa de machaon.",https://www.shutterstock.com/image-photo/yellow-striped-black-tailed-king-600nw-1688715469.jpg
4,"vista aérea de la selva amazónica en el alto río negro, en el estado de amazonas, en la frontera entre brasil y colombia, al noroeste del país.",https://www.shutterstock.com/image-photo/aerial-view-amazon-rainforest-upper-600nw-1931219609.jpg
5,bella morena con traje de amazonas en el desierto,https://www.shutterstock.com/image-photo/beautiful-brunette-girl-amazon-costume-600nw-2175426607.jpg
6,"red discus (pompadour fish) are swimming in fish tank. symphysodon aequifasciatus is american cichlids native to the amazon river, south america,popular as freshwater aquarium fish.",https://www.shutterstock.com/image-photo/red-discus-pompadour-fish-swimming-600nw-741367777.jpg
7,"monstera deliciosa, la planta de queso suizo, es una especie de planta de flores nativa de los bosques tropicales, familia araceae. amazonía, brasil",https://www.shutterstock.com/image-photo/monstera-deliciosa-swiss-cheese-plant-600nw-1916533244.jpg
8,"en la aldea indígena en el río amazonas, perú, sudamérica",https://www.shutterstock.com/image-photo/indian-village-on-amazon-river-600nw-1681199836.jpg
9,"foto de varios recuerdos en el mercado municipal adolfo lisboa en manaos. manaos, amazonas, brasil 19.09.2024",https://www.shutterstock.com/image-photo/photo-various-souvenirs-adolpho-lisboa-600nw-2549155085.jpg
10,arte indígena: cesta de material natural con detalles coloridos,https://www.shutterstock.com/image-photo/indigenous-art-basket-natural-material-600nw-2407480789.jpg
11,"amazon river, peru - sep 12, 2017: beautiful, colorful hammocks on the cargo boat. amazonia. south america",https://www.shutterstock.com/image-photo/amazon-river-peru-sep-12-600nw-728541385.jpg
12,fashion portrait young lady brunette hair red lips woman amazon sexy girl,https://www.shutterstock.com/image-photo/fashion-portrait-young-lady-brunette-600nw-620805602.jpg
13,young woman in war bonnet headdress of american indian plays on a tree a flute,https://www.shutterstock.com/image-photo/young-woman-war-bonnet-headdress-600nw-199354787.jpg
14,"portrait of a  amazon woman  warrior on the  hunting.
she holds a spear in his hand.",https://www.shutterstock.com/image-photo/portrait-amazon-woman-warrior-on-600nw-627975533.jpg
15,"riberalta, beni / bolivia - september 24 2015: young shy hispanic boy in white shirt is looking down in the small amazonian village",https://www.shutterstock.com/image-photo/riberalta-beni-bolivia-september-24-600nw-1718925736.jpg
16,"couple of costa rican green parrots, one peeking from behind the other. ",https://www.shutterstock.com/image-photo/couple-costa-rican-green-parrots-600nw-1034144455.jpg
17,"platonia insignis, la única especie del género platonia, es un árbol de la familia clusiaceae nativo de sudamérica en los bosques húmedos de brasil, especialmente en la selva tropical amazónica.",https://www.shutterstock.com/image-photo/platonia-insignis-sole-species-genus-600nw-1678845121.jpg
18,"puerto francisco de orellana, orellana / ecuador - june 7 2016: ecuadorian tourist eating chontacuros or mayones (roasted worms) in a popular market in the town of coca        ",https://www.shutterstock.com/image-photo/puerto-francisco-de-orellana-ecuador-600nw-433883755.jpg
19,"orellana, ecuador - august 10, 2012: two young girls form huaorani tribe in the amazon rainforest, yasuni national park, ecuador",https://www.shutterstock.com/image-photo/orellana-ecuador-august-10-2012-600nw-307392560.jpg
20,"path inside of the amazon rainforest, surrounding of dense vegetation in the cuyabeno national park, south america ecuador",https://www.shutterstock.com/image-photo/path-inside-amazon-rainforest-surrounding-600nw-662985490.jpg
21,beauty of river and nature landscape of kerala,https://www.shutterstock.com/image-photo/beauty-river-nature-landscape-kerala-600nw-1112120372.jpg
22,"ciudad de salatiga, java central, indonesia. 10-23-2024. fondo de una cafetería en el rincón de la biblioteca con mesas, sillas y muebles clásicos y algunas imágenes históricas",https://www.shutterstock.com/image-photo/salatiga-city-central-java-indonesia-600nw-2535709815.jpg
23,young woman in war bonnet headdress of american indian,https://www.shutterstock.com/image-photo/young-woman-war-bonnet-headdress-600nw-199355477.jpg
24,vista aéreas de un dron de un camino de tierra que divide la tierra deforestada y la selva nativa en la región amazónica brasileña,https://www.shutterstock.com/image-photo/aerial-drone-view-dirt-road-600nw-2513335441.jpg
25,"foto de un guía de la selva sentado en una mesa en manaos. manaos, amazonas, brasil 19.09.2024",https://www.shutterstock.com/image-photo/photo-jungle-guide-sitting-table-600nw-2544505803.jpg
26,"indigenous woman picking yucca vegetable from the garden
",https://www.shutterstock.com/image-photo/indigenous-woman-picking-yucca-vegetable-600nw-346816919.jpg
27,"jaguar is a cat, a feline in the panthera genus only extant panthera species native to the americas. jaguar is the third-largest feline after the tiger and lion, and the largest in the americas.",https://www.shutterstock.com/image-photo/jaguar-cat-feline-panthera-genus-600nw-1330067000.jpg
28,"achiote (bixa orellana) is a large shrub or small tree produces spiny red fruits popularly called ""urucum"" has been used by native communities in brazil",https://www.shutterstock.com/image-photo/achiote-bixa-orellana-large-shrub-600nw-1554868646.jpg
29,discus fish in freshwater aquarium,https://www.shutterstock.com/image-photo/discus-fish-freshwater-aquarium-600nw-1042534954.jpg
30,"porto seguro, bahia, brasil - 1 de agosto de 2023: indios de etina pataxo vistos durante el festival aragwaka en el pueblo de jaqueira en la ciudad de porto seguro.",https://www.shutterstock.com/image-photo/porto-seguro-bahia-brazil-august-600nw-2342472041.jpg
31,"peruvian jungle man wise in natural medicine, from the community of yaneshas, oxapampa. october 28, 2019, peru.",https://www.shutterstock.com/image-photo/peruvian-jungle-man-wise-natural-600nw-1557581912.jpg
32,"amazonia, peru - nov 10, 2010: unidentified amazonian indigenous man portrait. indigenous people of amazonia are protected by  coica (coordinator of indigenous organizations of the amazon river basin)",https://www.shutterstock.com/image-photo/amazonia-peru-nov-10-2010-600nw-434574211.jpg
33,la amazona amarillenta o el loro amarillo coronado es una especie de loro nativo de sudamérica tropical.,https://www.shutterstock.com/image-photo/yellowcrowned-amazon-parrot-species-native-600nw-2327515605.jpg
34,imagen abstracta de las herramientas tradicionales chamánicas usadas en las ceremonias peruanas ikaro ayahuasca,https://www.shutterstock.com/image-photo/abstract-image-traditional-shamanistic-tools-600nw-2317229803.jpg
35,beautiful sunrise over the amazon rainforest in peru,https://www.shutterstock.com/image-photo/beautiful-sunrise-over-amazon-rainforest-600nw-1218161890.jpg
