,Descripción,Link
0,"riberalta, beni /bolivia - september 25 2015: young hispanic boy in red shirt and sandals is looking at the camera in the bolivian amazonia",https://www.shutterstock.com/image-photo/riberalta-beni-bolivia-september-25-600nw-1722212281.jpg
1,"pintura tribal sobre la cara de una joven indígena. ciudad de manaus, estado de amazonas brasil 22 de julio de 2022.",https://www.shutterstock.com/image-photo/young-indigenous-woman-desana-ethnic-600nw-2181428505.jpg
2,"las castañas en el árbol de la selva amazónica - anacardium, son un género de plantas florecientes en la familia anacardiaceae, nativa de las regiones tropicales de las américas. amazonía. sudamérica",https://www.shutterstock.com/image-photo/cashew-nuts-on-tree-amazon-600nw-1912585423.jpg
3,"colorful discus (pompadour fish) are swimming in fish tank. symphysodon aequifasciatus is american cichlids native to the amazon river, south america,popular as freshwater aquarium fish.",https://www.shutterstock.com/image-photo/colorful-discus-pompadour-fish-swimming-600nw-1430175857.jpg
4,"otavalo, imbabura, ecuador
september 5, 2019
indigenous people from the amazon basin comes to celebrate in otavalo, the festivity of chicha. local fermented corn drink.",https://www.shutterstock.com/image-photo/otavalo-imbabura-ecuador-september-5-600nw-1596736756.jpg
5,"capsicum frutescens es una pimienta silvestre con proximidad genética al pimienta cultivada capsicum chinense nativo de la cuenca amazónica. manaos - amazon, brasil.",https://www.shutterstock.com/image-photo/capsicum-frutescens-wild-chili-pepper-600nw-1910522248.jpg
6,white parrot,https://www.shutterstock.com/image-photo/white-parrot-600nw-167272637.jpg
7,"mariposa ""jazzy leafwing"" de color plateado y cola (o leafwing enmarañado o leafwing plateado) en innsbruck, austria. hypna clytemnestra es natural de méxico a la cuenca amazónica y cuba.",https://www.shutterstock.com/image-photo/silver-colored-tailed-jazzy-leafwing-600nw-1679065309.jpg
8,"río javari, afluente del río amazonas, amazonia.selva en la frontera entre brasil y perú. sudamérica.",https://www.shutterstock.com/image-photo/javari-river-tributary-amazon-amazoniaselva-260nw-1127504633.jpg
9,woman athlete in the amazon costume posing on a black background in the scenic red and blue light.,https://www.shutterstock.com/image-photo/woman-athlete-amazon-costume-posing-600nw-570377389.jpg
10,colombia - 5 de septiembre de 2024: hermosa vista de un pueblo indígena y naturaleza salvaje en la amazonía colombiana.,https://www.shutterstock.com/image-photo/colombia-september-2024-beautiful-view-600nw-2513419713.jpg
11,la selva amazónica en un día perfecto y encantador de sol,https://www.shutterstock.com/image-photo/amazon-rain-forest-perfect-lovely-600nw-1929884720.jpg
12,cara del niño indígena matsiguenka de la amazona chupándose las manos,https://www.shutterstock.com/image-photo/face-matsiguenka-indigenous-child-amazon-600nw-2219197979.jpg
13,"miembros del grupo boi caprichoso bumba actúan en el bumbodromo en el 57° festival de folklore parintins, un evento cultural y turístico popular en amazonas, norte de brasil - parintins, brasil 06.29.2024",https://www.shutterstock.com/image-photo/members-boi-caprichoso-bumba-group-600nw-2491350583.jpg
14,emotional brunette girl with long hair in the amazon costume with bow and arrow on a white background.,https://www.shutterstock.com/image-photo/emotional-brunette-girl-long-hair-600nw-494116252.jpg
15,"lima, perú - 3 de diciembre de 2023: diseños de arte tradicionales amazónicos de shipibo konibo sobre pinturas y textiles",https://www.shutterstock.com/image-photo/lima-peru-dec-3-2023-600nw-2477114103.jpg
16,"
eichhornia crassipes as known as water hyacinth plant and flowers on a white background",https://www.shutterstock.com/image-photo/eichhornia-crassipes-known-water-hyacinth-600nw-1087066370.jpg
17,una vieja casa hecha de paja en la amazonía.,https://www.shutterstock.com/image-photo/house-made-dry-straw-dessana-600nw-2182590365.jpg
18,dugout canoe beside the rio cononaco in the ecuadorian amazon,https://www.shutterstock.com/image-photo/dugout-canoe-beside-rio-cononaco-600nw-115903354.jpg
19,preparación de la ceremonia de limpieza de ranas kambo,https://www.shutterstock.com/image-photo/kambo-frog-cleansing-ceremony-preparation-600nw-2225212417.jpg
20,amazonas colombia. 23 de abril de 2010. los ticunas son un pueblo indígena que vive longitudinalmente entre perú y brasil entre el río putumayo y el río amazonas.,https://www.shutterstock.com/image-photo/amazonas-colombia-april-23-2010-600nw-2508098335.jpg
21,young woman in war bonnet headdress of american indian,https://www.shutterstock.com/image-photo/young-woman-war-bonnet-headdress-600nw-199355486.jpg
22,"capturando la vibrante esencia de loreto, esta exquisita artesanía, meticulosamente hecha de chambira por artesanos calificados de una comunidad local.",https://www.shutterstock.com/image-photo/capturing-vibrant-essence-loreto-this-600nw-2399018147.jpg
23,"amazonas, colombia - 20 de agosto de 2024: los indígenas de colombia. escena de niños nativos caminando en su pueblo tribal amazónico.",https://www.shutterstock.com/image-photo/people-colombia-scene-native-kids-600nw-2506927881.jpg
24,"silhouette of a man with a blue rain coat deep in the amazonian jungle, national park cuyabeno, south america",https://www.shutterstock.com/image-photo/silhouette-man-blue-rain-coat-600nw-480935254.jpg
25,modern tribal gypsy girl style,https://www.shutterstock.com/image-photo/modern-tribal-gypsy-girl-style-600nw-718249597.jpg
26,"wooden boats on the sandy beach at the javari river, the tributary of the amazon river, during the low water season. amazonia. selva on the border of brazil and peru. south america. dos fronteras.",https://www.shutterstock.com/image-photo/wooden-boats-on-sandy-beach-600nw-1224867100.jpg
27,"sao paulo sp brasil 22 de septiembre de 2024 manifestantes marchan por la justicia climática y contra los incendios forestales que afectan a todo el país en sao paulo, brasil, el 22 de septiembre de 2024",https://www.shutterstock.com/image-photo/sao-paulo-sp-brazil-september-600nw-2520643397.jpg
28,"lago agrio, sucumbios / ecuador - february 20 2020: cofan ethnic man talking in traditional clothing in the cofan dureno millennium community located on the edge of the aguarico river",https://www.shutterstock.com/image-photo/lago-agrio-sucumbios-ecuador-february-600nw-1703123782.jpg
29,"amazon river, peru- december 11, 2017: small peruvian girl is  sitting on the wooden boat full of fishes.",https://www.shutterstock.com/image-photo/amazon-river-peru-december-11-600nw-1641615019.jpg
30,"chennai, india - 21 de setiembre de 2022: cliente viendo el gran festival indio de amazon tanto en teléfonos móviles como en páginas web detrás de la moneda de quinientos rupias en segundo plano.",https://www.shutterstock.com/image-photo/chennai-india-september-21-2022-600nw-2205205179.jpg
