,Descripción,Link
0,"santa rita, peru - sep 16, 2017: traditional, indian  boats  on the bank of the river",https://www.shutterstock.com/image-photo/santa-rita-peru-sep-16-600nw-728532889.jpg
1,"funny tuk tuk locals transportation race from peruvian amazon airport to points of interest in iquitos city. iquitos, peru, oct, 2019. ",https://www.shutterstock.com/image-photo/funny-tuk-locals-transportation-race-600nw-1549194956.jpg
2,"close up of banisteriopsis caapi flowers, one of the ayahuasca plants. psychadelic plant from brazil. used in indigenous rituals and shamanism. ",https://www.shutterstock.com/image-photo/close-banisteriopsis-caapi-flowers-one-600nw-1493480873.jpg
3,wooden boat on the amazon river,https://www.shutterstock.com/image-photo/wooden-boat-on-amazon-river-600nw-1213487371.jpg
4,"chuiparillo, perú; 1 de octubre de 2022: una chica seleccionando leguminosas en la selva peruana.",https://www.shutterstock.com/image-photo/chuiparillo-peru-1st-october-2022-600nw-2328847309.jpg
5,"amazon river, manaus, amazonas, brazil: amazon landscape with beautiful views. wooden houses on an island on the amazon river in the jungle.",https://www.shutterstock.com/image-photo/amazon-river-manaus-amazonas-brazil-600nw-1389268655.jpg
6,"riberalta, beni /bolivia - september 25 2015: young and little indigenous amazonian girls smiling between plank fence",https://www.shutterstock.com/image-photo/riberalta-beni-bolivia-september-25-600nw-1722211366.jpg
7,"iquitos, peru - december 2019: portrait of elderly men sitting on the steps at the belen bazaar (belén market), iquitos - gateway to the rainforest, amazonia, loreto, south america",https://www.shutterstock.com/image-photo/iquitos-peru-december-2019-portrait-600nw-1872227143.jpg
8,"viersen, alemania - 9 de mayo. 2023: histórico libro antiguo sobre la tribu indígena amazonas shuar de los años 50 (enfoque en el tercio superior)",https://www.shutterstock.com/image-photo/viersen-germany-may-9-2023-600nw-2398761885.jpg
9,many small  elephant statues for worship,https://www.shutterstock.com/image-photo/many-small-elephant-statues-worship-600nw-467519723.jpg
10,"tabatinga, brazil - september 15, 2018: camp on the sandy beach in amazon jungle, during the low water season. amazonia. selva on the border of brazil and peru. south america. dos fronteras.",https://www.shutterstock.com/image-photo/tabatinga-brazil-september-15-2018-600nw-1225089133.jpg
11,cabaña tribal con palmera creciendo por delante. plantas de madera como techo,https://www.shutterstock.com/image-photo/tribal-hut-palm-tree-growing-600nw-16188895.jpg
12,una mano en un tronco de árbol áspero y descortezado en el bosque,https://www.shutterstock.com/image-photo/hand-on-rough-debarked-tree-600nw-2476763451.jpg
13, dark native warrior,https://www.shutterstock.com/image-photo/dark-native-warrior-600nw-659615599.jpg
14,poison dart frog or poison arrow frogs is the common name of a group of frogs in the family dendrobatidae which are native to tropical central and south america,https://www.shutterstock.com/image-photo/poison-dart-frog-arrow-frogs-600nw-1204308538.jpg
15,un joven amazón con un arco en la selva tropical,https://www.shutterstock.com/image-photo/young-amazon-bow-rainforest-600nw-1718617969.jpg
16,"symphysodon discus, el disco rojo o el disco de heckel - una especie de cíclico nativa de los peces de la cuenca del amazón",https://www.shutterstock.com/image-photo/symphysodon-discus-red-heckel-species-600nw-1856003290.jpg
17,"rio de janeiro, brazil, june 16, 2012: raoni metuktire is a brazilian indigenous leader of the caiapo ethnic group. it is internationally known for its struggle for the preservation of the amazon ",https://www.shutterstock.com/image-photo/rio-de-janeiro-brazil-june-600nw-1496202713.jpg
18,"orinoco, venezuela - 11-23-2021: retrato de cerca de un niño indígena orinoco sonriente en el bote",https://www.shutterstock.com/image-photo/orinoco-venezuela-11232021-close-portrait-600nw-2105316620.jpg
19,red indian woman portrait outdoors. bow and arrows. hunter in the jungle. american indian style. attractive boho woman. ,https://www.shutterstock.com/image-photo/red-indian-woman-portrait-outdoors-600nw-647206429.jpg
20,niño indio mowgli con cabello de dreadlocks que muestra la lengua machacada en el trópico del bosque verde,https://www.shutterstock.com/image-photo/mowgli-indian-boy-dreadlocks-hair-600nw-1916628062.jpg
21,"el cachorro jaguar es un gato grande, un felino en el género panthera sólo las especies pánthera existentes nativas de las américas. jaguar es el 3 felino más grande después del tigre y el león, y el más grande en las américas. ",https://www.shutterstock.com/image-photo/jaguar-cub-big-cat-feline-600nw-668630446.jpg
22,"una joven y hermosa mujer indígena del grupo étnico dessana con maquillaje en los ojos y pintura facial. ciudad de manaos, estado de amazonas, brasil, 2 de noviembre de 2024.",https://www.shutterstock.com/image-photo/young-beautiful-indigenous-woman-dessana-600nw-2539332439.jpg
23,retrato étnico espíritu tribal mujer con cara de sombra,https://www.shutterstock.com/image-photo/ethnic-portrait-tribal-spirit-wild-600nw-1940646880.jpg
24,"amazonas colombia. 23 de abril de 2010. los ticunas son un pueblo indígena que vive longitudinalmente entre perú, colombia y brasil entre el río putumayo y el río amazonas.",https://www.shutterstock.com/image-photo/amazonas-colombia-april-23-2010-600nw-2508097723.jpg
25,"emperor tamarin monkey, saguinus imperator, a native of the amazon jungle of south america",https://www.shutterstock.com/image-photo/emperor-tamarin-monkey-saguinus-imperator-600nw-32349442.jpg
26,"amazonia, peru - nov 10, 2010: unidentified amazonian indigenous two women laugh.indigenous people of amazonia are protected bycoica (coordinator of indigenous organizations of the amazon river basin)",https://www.shutterstock.com/image-photo/amazonia-peru-nov-10-2010-600nw-224536075.jpg
27,"capipara es la rata más grande del mundo, nativa de sudamérica. en el suelo marrón.",https://www.shutterstock.com/image-photo/capipara-largest-rat-world-native-600nw-1665418315.jpg
28,"jaguar is a cat, a feline in the panthera genus only extant panthera species native to the americas. jaguar is the third-largest feline after the tiger and lion, and the largest in the americas.",https://www.shutterstock.com/image-photo/jaguar-cat-feline-panthera-genus-260nw-1194249979.jpg
29,"máscara de madera decorada con grilletes y dientes de pescado. ubicación: mercado ver o peso, belem, estado de para, región amazónica, brasil, américa del sur. imagen vertical",https://www.shutterstock.com/image-photo/wooden-face-mask-decorated-fetahers-600nw-2258166731.jpg
30,"colorful sunset over cuyabeno river, rainforest, terrain of siona indigenous people. the great place to visit a jungle. wild life in cuyabeno national park, ecuador, south america.",https://www.shutterstock.com/image-photo/colorful-sunset-over-cuyabeno-river-600nw-1334311730.jpg
31,"yurimaguas, peru.12 de septiembre de 2022: trabajadores del puerto de yurimaguas cargando buques de carga hacia iquitos",https://www.shutterstock.com/image-photo/yurimaguas-peru12th-september-2022-workers-600nw-2207156891.jpg
32,the colorful of tiger discus are swimming in aquatic plants tank. symphysodon is one of the most beautiful fish in an aquarium. they are native to the amazon river basin in south america.,https://www.shutterstock.com/image-photo/colorful-tiger-discus-swimming-aquatic-600nw-1428354425.jpg
33,"
picture of manaus city, amazon, rio negro tour",https://www.shutterstock.com/image-photo/picture-manaus-city-amazon-rio-600nw-1508135522.jpg
