,Descripción,Link
0,"yellow billed hornbill great hornbill, great indian hornbill, great pied hornbill, lselective focus",https://www.shutterstock.com/image-photo/yellow-billed-hornbill-great-indian-600nw-665364568.jpg
1,nacido en açaí directamente del bosque brasileño,https://www.shutterstock.com/image-photo/native-straight-brazilian-forest-600nw-2210478561.jpg
2,"vistas desde las calles y casas de una ciudad de la región amazónica en el perú, cerca de la ciudad de yurimaguas.",https://www.shutterstock.com/image-photo/views-streets-houses-town-amazonian-600nw-2234002417.jpg
3,"santa rita, peru - sep 16, 2017: traditional, indian  boats  on the bank of the river",https://www.shutterstock.com/image-photo/santa-rita-peru-sep-16-600nw-728749846.jpg
4,indian woman outdoors at sunset. native american style. background with free text space,https://www.shutterstock.com/image-photo/indian-woman-outdoors-sunset-native-600nw-701760076.jpg
5,portrait of a girl with aggressive make-up war paint indian amazon posing against the sky on nature,https://www.shutterstock.com/image-photo/portrait-girl-aggressive-makeup-war-600nw-1486581074.jpg
6,"london, united kingdom - september 5, 2020: extinction rebellion protesters wearing face masks in trafalgar square london united kingdom in respect of sos amazon and indigenous live matters",https://www.shutterstock.com/image-photo/london-united-kingdom-september-5-600nw-1809580534.jpg
7,"a shaman in the amazon rainforest of ecuador performs a sacred ayahuasca ritual, surrounded by feathers, snakes, and indigenous tribe members.",https://www.shutterstock.com/image-photo/shaman-amazon-rainforest-ecuador-performs-600nw-270258440.jpg
8,"iquitos, perú- 11 de abril de 2022: indio de la tribu kukama (kokama) con su traje local. amazonía. sudamérica.",https://www.shutterstock.com/image-photo/iquitos-peru-april-11-2022-600nw-2331246303.jpg
9,gato de tigre jaguar aislado en blanco,https://www.shutterstock.com/image-photo/jaguar-tiger-cat-isolated-on-600nw-93208258.jpg
10,"london, united kingdom - september 5, 2020: extinction rebellion protesters wearing face masks in trafalgar square london united kingdom in respect of sos amazon and indigenous live matters",https://www.shutterstock.com/image-photo/london-united-kingdom-september-5-600nw-1809580375.jpg
11,hoja nueva de una monstera adansonii (planta de queso suizo) en el tallo. ,https://www.shutterstock.com/image-photo/new-leaf-monstera-adansonii-swiss-600nw-2537194639.jpg
12,"a tourist plays with two children on her visit to the native community of pampamichi. july 09, 2016 chanchamayo. peru.",https://www.shutterstock.com/image-photo/tourist-plays-two-children-on-600nw-1131859670.jpg
13,man paddeling on a boat in the amazonas in peru,https://www.shutterstock.com/image-photo/man-paddeling-on-boat-amazonas-600nw-1191925444.jpg
14,"close up of banisteriopsis caapi flowers, one of the ayahuasca plants. psychadelic plant from brazil. used in indigenous rituals and shamanism. ",https://www.shutterstock.com/image-photo/close-banisteriopsis-caapi-flowers-one-600nw-1493480984.jpg
15,"oruga tropical roja india, hierba de leche como cultura de abeja de plantas de miel",https://www.shutterstock.com/image-photo/indian-red-tropical-milkweedmilkweeds-honey-600nw-1885046149.jpg
16,"napo, perú - 14 de julio de 2015: la tripulación del barco de carga transporta lotes de plátanos a la cubierta del barco. barco de carga arabela i se aplica al río napo.",https://www.shutterstock.com/image-photo/napo-peru-july-14-2015-600nw-2356847725.jpg
17,chicha en tazón indígena hecho a mano,https://www.shutterstock.com/image-photo/chicha-handmade-indigenous-bowl-600nw-1698036190.jpg
18,attractive wild boho woman at beach. native american style,https://www.shutterstock.com/image-photo/attractive-wild-boho-woman-beach-600nw-445772443.jpg
19,"yasuni, ecuador - jan 4, 2015:  unidentified ecuadorian indian portrait. indigenous indians  are protected by coica (coordinator of indigenous organizations of the amazon river basin)",https://www.shutterstock.com/image-photo/yasuni-ecuador-jan-4-2015-600nw-256933312.jpg
20,woman athlete gymnast in the form of an elf performs acrobatics on a black background in the scenic red and blue light.,https://www.shutterstock.com/image-photo/woman-athlete-gymnast-form-elf-600nw-580952347.jpg
21,"leticia, colombia - sep, 2017: puente de madera a la isla de la fantasia en temporada baja. amazonía. sudamérica.",https://www.shutterstock.com/image-photo/leticia-colombia-sep-2017-wooden-600nw-2246362605.jpg
22,"amazonía. américa latina - noviembre de 2018: retrato de un hombre en un pequeño bote de madera, un habitante local de la selva amazónica. valle de javari. brasil (valle del yavarí)",https://www.shutterstock.com/image-photo/amazonia-latin-americea-nov-2018-600nw-2246441209.jpg
23,close up of indian woman hunter.native american,https://www.shutterstock.com/image-photo/close-indian-woman-hunternative-american-600nw-662621548.jpg
24,"porto seguro, bahia, brasil - 1 de agosto de 2023: indios de etina pataxo vistos durante el festival aragwaka en el pueblo de jaqueira en la ciudad de porto seguro.",https://www.shutterstock.com/image-photo/porto-seguro-bahia-brazil-august-600nw-2343635331.jpg
25,"los guacamayos de alas verdes, también conocidos como guacamayos rojos y verdes, son nativos del sur de américa central y del norte de américa del sur. habitan en la selva tropical.",https://www.shutterstock.com/image-photo/greenwinged-macaws-known-redandgreen-native-600nw-2526691881.jpg
26,chocolate - granos de cacao. la manera ancestral de hacer chocolate por las comunidades locales de la amazonía en ecuador.,https://www.shutterstock.com/image-photo/chocolate-cocoa-beans-ancestral-way-600nw-1942848385.jpg
27,"foto del mercado municipal adolpho lisboa en manaos. manaos, amazonas, brasil 19.09.2024",https://www.shutterstock.com/image-photo/photo-adolpho-lisboa-municipal-market-600nw-2549915199.jpg
28,amazon jungle,https://www.shutterstock.com/image-photo/amazon-jungle-600nw-323152019.jpg
29,"amazon river, peru - dec 12, 2017:  the man in the peaked cap sits behind beautiful, colorful hammocks on the cargo boat. amazonia, trail from santa rosa to iquitos. south america",https://www.shutterstock.com/image-photo/amazon-river-peru-dec-12-600nw-1645344337.jpg
30,"vista exterior del mercado municipal adolpho lisboa en manaos. manaos, amazonas, brasil 19.09.2024",https://www.shutterstock.com/image-photo/exterior-view-adolpho-lisboa-municipal-600nw-2549886105.jpg
31," ""flor de pluma brasileña"" (o flor de flamingo, jacobinia, pine-bur begonia) en st. gallen, suiza. su nombre latino es jacobinia carnea (syn. justicia carnea), originaria de brasil.",https://www.shutterstock.com/image-photo/brazilian-plume-flower-or-flamingo-600nw-1754737130.jpg
32,"frutos maduros y rojos profundos de camu camu en el arbusto. camucamu (myrciaria dubia) es un fruto con la mayor concentración de vitamina c. beach de río negro, amazonía, brasil.",https://www.shutterstock.com/image-photo/ripe-deep-red-camu-fruit-600nw-2276518037.jpg
33,brunette girl with long hair in the amazon costume with bow and arrow on a white background.,https://www.shutterstock.com/image-photo/brunette-girl-long-hair-amazon-600nw-494113915.jpg
34,"artesanía indígena hecha a mano, fondo negro",https://www.shutterstock.com/image-photo/handmade-indigenous-handycrafts-black-background-600nw-1698022759.jpg
35,"manaus, state of amazonas, brazil. october 2011. fishermen working on the amazon river traveling in rustic boats.",https://www.shutterstock.com/image-photo/manaus-state-amazonas-brazil-october-600nw-1777587395.jpg
36,"leticia, colombia - sep, 2017: wooden bridge to the 'isla de la fantasia' (fantasy island) during the low season. amazonia. south america.",https://www.shutterstock.com/image-photo/leticia-colombia-sep-2017-wooden-600nw-1960087054.jpg
37,"this red plant(urucum) called annatto is originally from the indians, who used their seeds to paint the body red. it is widely used as a colorant for various purposes, mainly in the cosmetic and food",https://www.shutterstock.com/image-photo/this-red-planturucum-called-annatto-600nw-1541646494.jpg
38,foto de cestas hechas de fibras vegetales tejidas en un patrón geométrico según la tradición indígena de la amazonía brasileña,https://www.shutterstock.com/image-photo/baskets-made-plant-fibers-woven-600nw-2344989317.jpg
39,"discus
",https://www.shutterstock.com/image-photo/discus-600nw-710832382.jpg
40,"lámpara tetra en acuario (hemigrammus erythrozonus) populares acuario peces. los peces tetra son nativos de las aguas dulces tropicales de américa del sur.
pertenecen a la familia characidae",https://www.shutterstock.com/image-photo/glowlight-tetra-aquarium-hemigrammus-erythrozonus-600nw-2480135365.jpg
41,elephant statues for worship in thailand.,https://www.shutterstock.com/image-photo/elephant-statues-worship-thailand-600nw-457865926.jpg
42,anaconda,https://www.shutterstock.com/image-photo/anaconda-600nw-51225580.jpg
43,"jaguar is a cat, a feline in the panthera genus only extant panthera species native to the americas. jaguar is the third-largest feline after the tiger and lion, and the largest in the americas.",https://www.shutterstock.com/image-photo/jaguar-cat-feline-panthera-genus-600nw-1342599650.jpg
44,"nepenthes, una planta rara que actualmente se cultiva en el jardín botánico bogor.",https://www.shutterstock.com/image-photo/nepenthes-rare-plant-that-currently-600nw-2543616877.jpg
45,pygmy marmoset (cebuella pygmaea) is a small new world monkey native to rainforests of the western amazon basin in south america.,https://www.shutterstock.com/image-photo/pygmy-marmoset-cebuella-pygmaea-small-600nw-184111748.jpg
46,"brazil, amazonas, tabatinga. in the rainy season the only viable streets are the rivers. the indigenous tikuna are skilled crossing the river with their little canoes.",https://www.shutterstock.com/image-photo/brazil-amazonas-tabatinga-rainy-season-600nw-1053287174.jpg
47,cazadora india con arco y halcón mascota,https://www.shutterstock.com/image-photo/indian-woman-hunter-bow-pet-600nw-273100760.jpg
