,Descripción,Link
0,yurimaguas (perú); 1 de octubre de 2022: tiendas de vendedores en el mercado central de comida de yurimaguas en la selva peruana.,https://www.shutterstock.com/image-photo/yurimaguas-peru-1st-october-2022-600nw-2328866255.jpg
1,bonita casa en boca do acre - amazonía,https://www.shutterstock.com/image-photo/pretty-house-on-boca-do-600nw-1955895475.jpg
2,"close up of an ancient ruined pre-columbian inca temple covered with vegetation, south america  ",https://www.shutterstock.com/image-photo/close-ancient-ruined-precolumbian-inca-600nw-346460978.jpg
3,amazon river from the air,https://www.shutterstock.com/image-photo/amazon-river-air-600nw-1028760937.jpg
4,vista panorámica del pescador en canoa al amanecer naranja en el río,https://www.shutterstock.com/image-photo/scenic-view-fisherman-canoe-orange-600nw-2105746331.jpg
5,"jaguar is a cat, a feline in the panthera genus only extant panthera species native to the americas. jaguar is the third-largest feline after the tiger and lion, and the largest in the americas.",https://www.shutterstock.com/image-photo/jaguar-cat-feline-panthera-genus-600nw-1344763919.jpg
6,sexy native american woman amazonian,https://www.shutterstock.com/image-photo/sexy-native-american-woman-amazonian-600nw-712728475.jpg
7,elephant statues for worship in thailand.,https://www.shutterstock.com/image-photo/elephant-statues-worship-thailand-600nw-457864456.jpg
8,"iquitos, perú 25 de septiembre de 2022: pueblo de barriada de amazonia peruana
",https://www.shutterstock.com/image-photo/iquitos-peru25th-september-2022-shanty-600nw-2212865091.jpg
9,"diplopterys cabrerana es un arbusto originario de la cuenca amazónica, distribuido en los países de brasil, colombia, ecuador y perú. en quechua se le llama chaliponga o chagropanga; en algunas partes de ecu",https://www.shutterstock.com/image-photo/diplopterys-cabrerana-shrub-native-amazon-600nw-2458628005.jpg
10,colocar alfombras y canastos hechos de fibra natural (palma de chambira) - artesanías tradicionales de los indígenas huaorani (huaorani) de la región amazónica de ecuador,https://www.shutterstock.com/image-photo/place-mat-basket-made-natural-600nw-2313811445.jpg
11,indian woman outdoors at sunset. native american style. background with free text space,https://www.shutterstock.com/image-photo/indian-woman-outdoors-sunset-native-600nw-701760103.jpg
12,dama de kenia sostiene cabeza eco mandarina coco maduro verano vegetariano vestido nativo accesorios aislados color de piel fondo,https://www.shutterstock.com/image-photo/kenya-lady-hold-head-eco-600nw-2153351139.jpg
