,Descripción,Link
0,brasileños de la tribu pataxo en el sur bahia brasil,https://www.shutterstock.com/image-photo/brazilian-indians-pataxo-tribe-south-600nw-1105467329.jpg
1,bends of the river mana before the ocean,https://www.shutterstock.com/image-photo/bends-river-mana-before-ocean-600nw-1497437294.jpg
2,"aldea, perú - 6 de diciembre de 2019:  vista del pequeño pueblo a orillas del río amazonas. sudamérica.",https://www.shutterstock.com/image-photo/village-peru-december-6-2019-600nw-2390715031.jpg
3,"alalapadu, surinam - 18 de noviembre de 2016: una niña sostiene en la mano un libro de texto titulado 'orientación sobre usted y el mundo' en un salón de clases en una aldea indígena en la selva amazónica. ",https://www.shutterstock.com/image-photo/alalapadu-suriname-november-18-2016-600nw-2476781263.jpg
4,"amazon riverbank

",https://www.shutterstock.com/image-photo/amazon-riverbank-600nw-378366037.jpg
5,manaus amazonas brasil - 26 de septiembre de 2021: pescador en la orilla del río amazon,https://www.shutterstock.com/image-photo/manaus-amazonas-brazil-september-26th-600nw-2211913069.jpg
6,"napo, peru - july 16, 2015: view of a cargo deck of a boat arabela i on a river napo.",https://www.shutterstock.com/image-photo/napo-peru-july-16-2015-600nw-333281807.jpg
7,"loreto, peru - january 02: unidentified local kids posing for camera in a small village in the middle of the amazon rain forest, on january 02, 2010 in loreto, peru. ",https://www.shutterstock.com/image-photo/loreto-peru-january-02-unidentified-600nw-681540064.jpg
8,"bottom view of flying great hornbill (buceros bicornis) in kaeng krachan national park, phetchaburi, thailand.",https://www.shutterstock.com/image-photo/bottom-view-flying-great-hornbill-600nw-354147452.jpg
9,emotional brunette girl with long hair in the amazon costume with bow and arrow on a white background.,https://www.shutterstock.com/image-photo/emotional-brunette-girl-long-hair-600nw-494119468.jpg
10,"el jaguar es un gato, un felino del género panthera, solo especies de panthera existentes nativas de las américas. el jaguar es el tercer felino más grande después del tigre y el león",https://www.shutterstock.com/image-photo/jaguar-cat-feline-panthera-genus-600nw-2475461713.jpg
