,Descripción,Link
0,"platinum white freshwater angelfish ""pterophyllum scalare"" is the most common species of pterophyllum kept in aquarium, native from amazon, peru ",https://www.shutterstock.com/image-photo/platinum-white-freshwater-angelfish-pterophyllum-600nw-1009205473.jpg
1,attractive wild boho woman at beach. native american style,https://www.shutterstock.com/image-photo/attractive-wild-boho-woman-beach-600nw-448000288.jpg
2,"vista aérea de puerto nariño, colombia, exhibiendo una comunidad vibrante, exuberante vegetación y el río amazonas",https://www.shutterstock.com/image-photo/aerial-view-puerto-colombia-showcasing-600nw-2412401601.jpg
3,"amazonia, peru - nov 10, 2010: unidentified amazonian  woman and her daughter. indigenous people of amazonia are protected by coica (coordinator of indigenous organizations of the amazon river basin)",https://www.shutterstock.com/image-photo/amazonia-peru-nov-10-2010-600nw-188437580.jpg
4,shaman woman  drumming ,https://www.shutterstock.com/image-photo/shaman-woman-drumming-600nw-710482831.jpg
5,"bella mujer india en cucaracha, vestida con colmenas y maquillada en su cara, se para en el bosque",https://www.shutterstock.com/image-photo/beautiful-indian-woman-roach-dress-600nw-1784261288.jpg
6,"kwamalasamutu, surinam - 26 de noviembre de 2016: niños indígenas sentados en una escalera que conduce a una casa en un pueblo indígena en la selva tropical. una niña sostiene un osito de peluche",https://www.shutterstock.com/image-photo/kwamalasamutu-suriname-november-26th-2016-600nw-2483567857.jpg
7,"june 17, 2017 pujili, ecuador: male dancer from he amazon area at the corpus christi annual parade",https://www.shutterstock.com/image-photo/june-17-2017-pujili-ecuador-600nw-694796197.jpg
8,"amazonia, peru - nov 10, 2010: unidentified amazonian indigenous people. indigenous people of amazonia are protected by coica (coordinator of indigenous organizations of the amazon river basin)",https://www.shutterstock.com/image-photo/amazonia-peru-nov-10-2010-600nw-434570101.jpg
9,el bonito disco azul sobre un fondo azul aislado. symphysodon es el género de los cíclicos nativos de la cuenca del río amazon en sudamérica. los peces de agua dulce son muy apreciados por los peces discus.,https://www.shutterstock.com/image-photo/beautiful-blue-discus-on-isolated-600nw-1750769198.jpg
10,"jaguar is a cat, a feline in the panthera genus only extant panthera species native to the americas. jaguar is the third-largest feline after the tiger and lion, and the largest in the americas.",https://www.shutterstock.com/image-photo/jaguar-cat-feline-panthera-genus-600nw-1232287408.jpg
11,peligroso cocodrilo siamés en primer plano,https://www.shutterstock.com/image-photo/dangerous-siamese-crocodile-closeup-600nw-2446206139.jpg
12,"yurimaguas, perú, 1 de octubre de 2022: comunidad de pescadores descargando peces de sus botes en el río huallaga en la selva peruana.",https://www.shutterstock.com/image-photo/yurimaguas-peru-1st-october-2022-600nw-2329029979.jpg
13,"productos agrícolas del amazonas, pitaya y el trópico colombiano, leticia amazonas",https://www.shutterstock.com/image-photo/agricultural-products-amazon-pitaya-colombian-600nw-2293187711.jpg
14,"el jacinto acuático (eichhornia crassipes) es una planta acuática nativa de la cuenca amazónica, pero actualmente muy extendida en regiones tropicales y subtropicales. cuenta con grandes hojas de color verde brillante y una llamativa lavanda",https://www.shutterstock.com/image-photo/water-hyacinth-eichhornia-crassipes-aquatic-600nw-2495079271.jpg
15,chigüiro. es el mayor roedor nativo de sudamérica.,https://www.shutterstock.com/image-photo/capybara-largest-rodent-native-south-600nw-1783065032.jpg
16,"indio de la tribu pataxó, con tocador de plumas. ancianos indios brasileños buscando una cámara",https://www.shutterstock.com/image-photo/indian-tribe-feather-headdress-elderly-600nw-2012399951.jpg
17,fruta de la pasión de crato (passiflora cincinnata) - fase intermedia,https://www.shutterstock.com/image-photo/crato-passion-fruit-passiflora-cincinnata-600nw-1730548981.jpg
18,red indian woman portrait outdoors. bow and arrows. hunter in the jungle. american indian style. attractive boho woman. ,https://www.shutterstock.com/image-photo/red-indian-woman-portrait-outdoors-600nw-647206585.jpg
19,"pueblo, peru - mar 2018: portrait of a preacher with a long white beard and mustache (israelite) and in a white cassock, on ship sailing the amazon from santa rosa to iquitos, amazonia, latin america",https://www.shutterstock.com/image-photo/pueblo-peru-mar-2018-portrait-600nw-1877664322.jpg
20,"palmari, brazil - may 6, 2016: small metal boat  on the bank of yavarii (javari) the river. amazonia. south america.",https://www.shutterstock.com/image-photo/palmari-brazil-may-6-2016-600nw-1766682341.jpg
