,Descripción,Link
0,barco de madera tribal hecho a mano en el río carrao en el parque nacional canaima venezuela al atardecer,https://www.shutterstock.com/image-photo/handmade-tribal-wooden-boat-on-600nw-2104575584.jpg
1,"11 de mayo de 2023 - italia - milán - inauguración de la exposición fotográfica ""amazonia"" del fotógrafo sebastiao salgado. las fotografías están expuestas en la ""fabbrica del vapore"". ",https://www.shutterstock.com/image-photo/may-11-2023-italy-milan-600nw-2301693633.jpg
2,"amazon river, manaus, amazonas, brazil: beautiful landscape overlooking the amazon river with houses.",https://www.shutterstock.com/image-photo/amazon-river-manaus-amazonas-brazil-600nw-1389274619.jpg
3,"lima,perú, march 16,2018: expoferia of holy week of junín 2018, a fair where typical products of the area are exhibited, such as coffee, honey, maca, as well as drinks and typical foods, all this whil",https://www.shutterstock.com/image-photo/march-162018-expoferia-holy-week-600nw-1049552147.jpg
4,"porto seguro, bahia, brasil - 1 de agosto de 2023: indios de etina pataxo vistos durante el festival aragwaka en el pueblo de jaqueira en la ciudad de porto seguro.",https://www.shutterstock.com/image-photo/porto-seguro-bahia-brazil-august-600nw-2342472011.jpg
5,taburete artesanal indígena de madera,https://www.shutterstock.com/image-photo/indigenous-handmade-birdshaped-stool-made-600nw-2407468575.jpg
6,gigit de camaleón de lagarto de jardín indio ,https://www.shutterstock.com/image-photo/indian-garden-lizard-chameleon-girgit-600nw-2468327929.jpg
7,"indigenous kichwa woman in traditional clothing with recollection basket for fruits and vegetable agriculture products, amazon rainforest, yasuni national park, ecuador.",https://www.shutterstock.com/image-photo/indigenous-kichwa-woman-traditional-clothing-600nw-1966583290.jpg
8,"amazonas colombia 20 de abril de 2010. el parque nacional natural amacayacu es una de las 56 áreas protegidas del sistema nacional de parques naturales de colombia, cerca del río amazonas.",https://www.shutterstock.com/image-photo/amazonas-colombia-april-20-2010-600nw-2508098659.jpg
9,"leticia, colombia - 8 dic. 2022: puente de madera que conduce al pequeño pueblo de la isla de la fantasía (isla de la fantasia) en la selva amazónica. amazonía. sudamérica.",https://www.shutterstock.com/image-photo/leticia-colombia-dec-8-2022-260nw-2332249321.jpg
10,the mission golden-eyed tree frog or amazon milk frog is a large species of arboreal frog native to the amazon rainforest in south america. it is sometimes referred to as the blue milk frog,https://www.shutterstock.com/image-photo/mission-goldeneyed-tree-frog-amazon-600nw-1448508674.jpg
11,"lima,perú, march 16,2018: expoferia of holy week of junín 2018, a fair where typical products of the area are exhibited, such as coffee, honey, maca, as well as drinks and typical foods, all this whil",https://www.shutterstock.com/image-photo/march-162018-expoferia-holy-week-600nw-1049552153.jpg
12,"pau brasil, bahia / brazil - april 29, 2012: agents of the national force are seen during patrol in a rural area of the city of pau brasil during conflict between indigenous and local farmers.",https://www.shutterstock.com/image-photo/pau-brasil-bahia-brazil-april-600nw-1780326035.jpg
13,"río amazonas, perú. vista de la selva verde en la orilla del río amazonas, infierno verde de la amazonía. selva en la frontera entre brasil y perú. sudamérica.",https://www.shutterstock.com/image-photo/amazon-river-peru-view-green-600nw-2329992789.jpg
14,"stunning aerial view of amazon canopy. the roof of the world's rainforest, treetop of amazing unique amazonian species ",https://www.shutterstock.com/image-photo/stunning-aerial-view-amazon-canopy-600nw-1331647667.jpg
15,colorful spring flower,https://www.shutterstock.com/image-photo/colorful-spring-flower-600nw-1090552547.jpg
16,"indígenas brasileños del grupo étnico pataxó celebran día internacional de los pueblos indígenas con canciones tradicionales y bailes con disfraces típicos - río de janeiro, brasil 08.12.2023",https://www.shutterstock.com/image-photo/brazilian-indigenous-men-ethnic-group-600nw-2352637419.jpg
17,"colorful sunset over cuyabeno river, rainforest, terrain of siona indigenous people. the great place to visit a jungle. wild life in cuyabeno national park, ecuador, south america.",https://www.shutterstock.com/image-photo/colorful-sunset-over-cuyabeno-river-600nw-1334311751.jpg
18,un pequeño pueblo en la selva amazónica,https://www.shutterstock.com/image-photo/small-village-amazon-rainforest-600nw-1802411656.jpg
19,"joven indígena de la etnia dessana en su comunidad con su tocado y rostro pintado con motivos de su cultura. ciudad de manaos, estado de amazonas, brasil, 10 de octubre de 2024",https://www.shutterstock.com/image-photo/young-indigenous-man-dessana-ethnic-600nw-2528712765.jpg
20,"portrait of a young woman in a traditional indian costume and a rouce on her head, she stands in the river.",https://www.shutterstock.com/image-photo/portrait-young-woman-traditional-indian-600nw-693439645.jpg
21,"santa cruz cabralia, bahia / brazil - april 21, 2009: pataxo indians are seen during disputes at indigenous games in the coroa vermelha village in the city of santa cruz cabralia.",https://www.shutterstock.com/image-photo/santa-cruz-cabralia-bahia-brazil-600nw-1860159331.jpg
22,"yurimaguas, perú, 1 de octubre de 2022: comunidad de pescadores descargando peces de sus botes en el río huallaga en la selva peruana.",https://www.shutterstock.com/image-photo/yurimaguas-peru-1st-october-2022-600nw-2329029953.jpg
23,"jaguar es un gato, un felino en el género panthera sólo existen especies de panthera nativas de las américas. jaguar es el tercer felino más grande después del tigre y el león, y el más grande en las américas.",https://www.shutterstock.com/image-photo/jaguar-cat-feline-panthera-genus-600nw-2381105019.jpg
24,"amazonia, peru - nov 10, 2010: unidentified amazonian indigenous girl portrait. indigenous people of amazonia are protected by coica (coordinator of indigenous organizations of the amazon river basin)",https://www.shutterstock.com/image-photo/amazonia-peru-nov-10-2010-600nw-224534209.jpg
25,este tipo de taro es un alimento básico para el pueblo indígena papuano en las tierras altas,https://www.shutterstock.com/image-photo/this-type-taro-staple-food-600nw-2445535371.jpg
26,"beautiful sandy beach in amazon jungle, during the low water season. amazonia. selva on the border of brazil and peru. south america. dos fronteras.",https://www.shutterstock.com/image-photo/beautiful-sandy-beach-amazon-jungle-600nw-1226792704.jpg
27,woman athlete gymnast in the form of an elf performs acrobatics on a black background in the scenic red and blue light.,https://www.shutterstock.com/image-photo/woman-athlete-gymnast-form-elf-600nw-580952416.jpg
28,"retrato emocional joven guerrera hermosa mujer en ropa amazónica o guerrero medieval con ramo de flores en lugar de armas cerca de cerezo árbol de flor en jardín de primavera, paisaje pintoresco",https://www.shutterstock.com/image-photo/emotional-portrait-young-beautiful-warrior-600nw-2444608983.jpg
29,vista aérea de un río en la selva amazónica ,https://www.shutterstock.com/image-photo/aerial-view-river-amazon-jungle-600nw-2179017947.jpg
30,woman athlete in the amazon costume posing on a black background in the scenic red and blue light.,https://www.shutterstock.com/image-photo/woman-athlete-amazon-costume-posing-600nw-570377530.jpg
31,"close up of a beautiful red flower with yellow stamens in sunflight, inside an insect sucking, amazon rainforest, mato grosso, brazil",https://www.shutterstock.com/image-photo/close-beautiful-red-flower-yellow-600nw-1516301702.jpg
32,"tabatinga, brazil november 10 2017: an unidentified group of people at a traditional fruit market near the amazon river in a fish port in tabatinga, amazonia",https://www.shutterstock.com/image-photo/tabatinga-brazil-november-10-2017-600nw-757431031.jpg
33,"cerca de las piernas en la hamaca verde en el barco de carga. sudamérica. amazonía, ruta de santa rosa a iquitos",https://www.shutterstock.com/image-photo/closeup-legs-on-green-hammock-600nw-1670428438.jpg
34,"una mujer indígena del grupo étnico dessana tuyuka con adornos en su cuerpo y pinturas en su rostro. ciudad de manaos, estado de amazonas, brasil, 23 de octubre de 2024.",https://www.shutterstock.com/image-photo/indigenous-woman-dessana-tuyuka-ethnic-600nw-2534345915.jpg
35,"sao paulo, sp / brazil - october 20, 2016: indians from guarani kaiowa tribe dance and sing during a demonstration marking the day of national indigenous mobilization along paulista avenue.",https://www.shutterstock.com/image-photo/sao-paulo-sp-brazil-october-600nw-1532700581.jpg
36,"porto seguro, bahia / brazil - february 4, 2011: indians of pataxo ethnicity are seen during protest at the national health foundation in the city of porto seguro.",https://www.shutterstock.com/image-photo/porto-seguro-bahia-brazil-february-600nw-1796052871.jpg
37,"porto seguro, bahia / brazil - march 30, 2011: indigenous pataxo indians seen during blockade of federal highway br 367 due to strike by public school teachers (joa souza). ",https://www.shutterstock.com/image-photo/porto-seguro-bahia-brazil-march-600nw-1572852904.jpg
38,bota de madera en la selva amazónica. amazonía. sudamérica,https://www.shutterstock.com/image-photo/wooden-bota-amazon-rain-forest-600nw-2024961680.jpg
39,"ceremonia de baile de indígenas nativos brasileños en el encuentro de indígenas de varias tribus de brasil, cada uno mostrando su cultura.
río de janeiro (brasil) - 20 de noviembre de 2015.",https://www.shutterstock.com/image-photo/dancing-ceremony-native-brazilian-indians-600nw-2386259599.jpg
40,"souvenirs in the amazon rainforest made from local nuts and animals near iquitos. market for tourists on the amazon river. amazonas, brazil",https://www.shutterstock.com/image-photo/souvenirs-amazon-rainforest-made-local-600nw-1389284189.jpg
41,"colorful sunset over cuyabeno river, rainforest, terrain of siona indigenous people. the great place to visit a jungle. wild life in cuyabeno national park, ecuador, south america.",https://www.shutterstock.com/image-photo/colorful-sunset-over-cuyabeno-river-600nw-1334311817.jpg
42,"river of the torreira,portugal.",https://www.shutterstock.com/image-photo/river-torreiraportugal-600nw-567059923.jpg
43,arte indígena: cesta de material natural con detalles coloridos,https://www.shutterstock.com/image-photo/indigenous-art-basket-natural-material-600nw-2407480727.jpg
44,"iquitos, perú. 25 de septiembre de 2022: retrato de niños sin identificar que navegan en su bote en el río amazn",https://www.shutterstock.com/image-photo/iquitos-peru-25th-september-2022-600nw-2212867431.jpg
45,"plataforma de observación de aves en la selva amazónica, parque nacional yasuní, ecuador.",https://www.shutterstock.com/image-photo/bird-watching-observation-platform-amazon-600nw-1902825121.jpg
46,mano humana sosteniendo una grande roca gris,https://www.shutterstock.com/image-photo/human-hand-holding-large-gray-600nw-2481040297.jpg
47,"indian river image, dam in india, choral dam ",https://www.shutterstock.com/image-photo/indian-river-image-dam-india-600nw-1345538678.jpg
48,un gallo y sus amigos,https://www.shutterstock.com/image-photo/rooster-his-friends-600nw-2478794153.jpg
49,"captivating sight of a man adorned as an amazonian warrior,gracefully showcasing a traditional dance at the vibrant town celebration.",https://www.shutterstock.com/image-photo/captivating-sight-man-adorned-amazonian-600nw-325451309.jpg
50,wicker basketry amazonian artwork of indigenous native people from rio negro used to carry cassava/manioc,https://www.shutterstock.com/image-photo/wicker-basketry-amazonian-artwork-indigenous-600nw-1328512754.jpg
51,"river amazon and border village santa rosa, peru",https://www.shutterstock.com/image-photo/river-amazon-border-village-santa-600nw-357595658.jpg
52,beauty portrait of beautiful girl with naked shoulders and feathers in hair,https://www.shutterstock.com/image-photo/beauty-portrait-beautiful-girl-naked-600nw-793453696.jpg
53,native american girl peeps from behind a bush ,https://www.shutterstock.com/image-photo/native-american-girl-peeps-behind-600nw-1639857061.jpg
54,heliconia psittacorum es una hierba perenne nativa del caribe y américa del sur,https://www.shutterstock.com/image-photo/heliconia-perennial-herb-native-caribbean-600nw-2470952327.jpg
55,"lanza roja (pez pompadour) sobre fondo azul aislado. symphysodon aequifasciatus es un pez cíclico de agua dulce nativo del río amazonas, sudamérica. ",https://www.shutterstock.com/image-photo/red-discus-pompadour-fish-on-600nw-2393939113.jpg
56,woman athlete gymnast in the form of an elf performs acrobatics on a black background in the scenic red and blue light.,https://www.shutterstock.com/image-photo/woman-athlete-gymnast-form-elf-600nw-570379231.jpg
57,"iquitos, perú. 20 de septiembre de 2022: vistas de los barrios de chabolas y estilo de vida de la gente en el riverbank amazonas",https://www.shutterstock.com/image-photo/iquitos-peru-20th-september-2022-600nw-2207068983.jpg
58,lagartija de mono de brasil (polychrus marmoratus),https://www.shutterstock.com/image-photo/brazilian-monkey-lizard-polychrus-marmoratus-600nw-1801223668.jpg
59,"crossing by ferry boat from macapa to belem by amazon river, passing lush, green jungle and indigenous villages, from state of amapa to state of para in brazil",https://www.shutterstock.com/image-photo/crossing-by-ferry-boat-macapa-600nw-1205987731.jpg
60,frutos verdes de с ucumis anguria sobre fondo negro. ,https://www.shutterstock.com/image-photo/green-fruits-anguria-on-black-600nw-1953013507.jpg
61,"alalapadu, surinam - 17 de noviembre de 2016: dos niños indígenas con uniformes escolares y mochilas cruzan un puente sobre un arroyo en un pueblo indígena en la selva amazónica de surinam",https://www.shutterstock.com/image-photo/alalapadu-suriname-november-17th-2016-600nw-2472821913.jpg
62,"un hermoso guacamayo jacinto sentado en una rama en el pantanal en brasil. el guacamayo jacinto, o guacamayo jacinto, es un loro nativo del centro y este de américa del sur.",https://www.shutterstock.com/image-photo/beautiful-hyacinth-macaw-sitting-on-600nw-2522223471.jpg
63,"brasilia, brasil 7 de junio de 2023 indios indígenas de diferentes tribus de todo brasil descienden a la ciudad capital para mostrar su apoyo por la privación de sus derechos de tierra",https://www.shutterstock.com/image-photo/brasilia-brazil-june-7-2023-600nw-2314291967.jpg
64," hammocks on ferry boat from macapa to belem by amazon river, passing lush, green jungle and indigenous villages, from state of amapa to state of para in brazil",https://www.shutterstock.com/image-photo/hammocks-on-ferry-boat-macapa-600nw-1205987686.jpg
65,"peruvian jungle man wise in natural medicine, from the community of yaneshas, oxapampa. october 28, 2019, peru.",https://www.shutterstock.com/image-photo/peruvian-jungle-man-wise-natural-600nw-1557581981.jpg
66,un gallo y sus amigos,https://www.shutterstock.com/image-photo/rooster-his-friends-600nw-2478794165.jpg
67,modern tribal gypsy girl style,https://www.shutterstock.com/image-photo/modern-tribal-gypsy-girl-style-600nw-718248652.jpg
68,"iquitos, perú. 22 de septiembre de 2022: vistas a la calle de la ciudad amazónica de iquitos, perú",https://www.shutterstock.com/image-photo/iquitos-peru-22th-september-2022-600nw-2209109561.jpg
69,woman athlete in the amazon costume posing on a black background in the scenic red and blue light.,https://www.shutterstock.com/image-photo/woman-athlete-amazon-costume-posing-600nw-570374002.jpg
70,headdress isolated on white background,https://www.shutterstock.com/image-photo/headdress-isolated-on-white-background-600nw-328656560.jpg
71,stormy skys rolling in at the confluence of the amazon river and the rio maranon and rio ucayali,https://www.shutterstock.com/image-photo/stormy-skys-rolling-confluence-amazon-600nw-688248547.jpg
72,two cows grazing with the amazon forest in the background,https://www.shutterstock.com/image-photo/two-cows-grazing-amazon-forest-600nw-1964148670.jpg
73,el bagre de aleta de orinoco en la red (hipostomus plecostomus) está compitiendo y perjudicando a las especies nativas y a los ambientes perturbadores por sus actividades de combustión,https://www.shutterstock.com/image-photo/orinoco-sailfin-catfish-on-nethypostomus-600nw-2059925261.jpg
74,river landscape in the vaupés colombiano with indigenous people who are transported in canoes to carry out fishing,https://www.shutterstock.com/image-photo/river-landscape-colombiano-indigenous-people-600nw-1156796956.jpg
75,"manaus, brazil - august 13 2010: the boat of local indigenous tour guide in amazon rain forest.",https://www.shutterstock.com/image-photo/manaus-brazil-august-13-2010-600nw-1042798048.jpg
76,wild woman with red hair dressed in animal skin with torches in hand with fire dancing in the woods in nature in autumn,https://www.shutterstock.com/image-photo/wild-woman-red-hair-dressed-600nw-1501555052.jpg
77,national peruvian feather jewelry is sold in the market,https://www.shutterstock.com/image-photo/national-peruvian-feather-jewelry-sold-600nw-1122401906.jpg
78,"hombre indígena del grupo étnico dessana o tukuya de pie con los brazos cruzados, fotografiado con troncos de árboles en el fondo. ciudad de manaos, brasil 3 de julio de 2024.",https://www.shutterstock.com/image-photo/indigenous-man-dessana-tukuya-ethnic-600nw-2484269585.jpg
79,las maravillas de la selva amazónica,https://www.shutterstock.com/image-photo/wonders-amazon-rainforest-600nw-2446196625.jpg
80,un primer plano de un brotogeris chiriri comiendo una manzana. el pájaro es nativo de sudamérica. fondo de escritorio. copiar espacio. también conocido como periquito-de-encontro-amarelo en portugués.,https://www.shutterstock.com/image-photo/closeup-on-brotogeris-chiriri-eating-600nw-2325122519.jpg
81,"porto seguro, bahia / brazil - october 20, 2012: indians of the pataxo etina are seen in the monte pascoal national park in porto seguro (ba) (joa souza). ",https://www.shutterstock.com/image-photo/porto-seguro-bahia-brazil-october-600nw-1572404860.jpg
82,"joven guerrera hermosa mujer vestida con ropa amazónica o guerrera medieval con ramo de flores en lugar de armas cerca del árbol de flores de cerezo en el jardín de primavera, paisaje pintoresco",https://www.shutterstock.com/image-photo/young-beautiful-warrior-girl-woman-600nw-2202705089.jpg
83,"algunas canastas tradicionales e indígenas de brasil, hechas de fibras vegetales.",https://www.shutterstock.com/image-photo/guajajara-indigenous-handicrafts-traditional-baskets-600nw-2170500219.jpg
84,"foto de varios collares tradicionales en el mercado municipal adolfo lisboa en manaos. manaos, amazonas, brasil 19.09.2024",https://www.shutterstock.com/image-photo/photo-various-traditional-necklaces-adolpho-600nw-2549152371.jpg
