,Descripción,Link
0,"una joven, bella, étnica, con dibujos en su cuerpo sobre el fondo de palmeras y hierba verde.",https://www.shutterstock.com/image-photo/young-beautiful-ethnic-girl-drawings-600nw-1813346929.jpg
1,"retrato de una joven encantadora mujer con un perro malamute de alaska en el bosque de otoño contra el fondo de la naturaleza
",https://www.shutterstock.com/image-photo/portrait-young-charming-woman-alaskan-600nw-1851802069.jpg
2,joven disfrazada de indio americano ,https://www.shutterstock.com/image-photo/young-woman-costume-american-indian-600nw-275261555.jpg
3,"alalapadu, surinam - 18 de noviembre de 2016: niños indígenas con camisetas naranjas sentados junto a una carretilla en una tubería bajo un dosel forestal en una aldea indígena en la selva amazónica.",https://www.shutterstock.com/image-photo/alalapadu-suriname-november-18-2016-600nw-2476488369.jpg
4,"reserva de vida silvestre cuyabeno, ecuador - 24 de enero de 2023: mujer haciendo pan de yuca en una cocina al aire libre en el pueblo siona de puerto bolívar en la reserva de vida silvestre cuyabeno, fuera del lago agrio",https://www.shutterstock.com/image-photo/cuyabeno-wildlife-reserve-ecuador-january-600nw-2514631043.jpg
5,"retrato al aire libre de india nativa americana, retrato de hembra chamánica con sombrero de pluma indio y maquillaje colorido",https://www.shutterstock.com/image-photo/native-american-indian-woman-portrait-600nw-1741280579.jpg
6,mujer con traje tradicional indio occidental al fondo de manada de caballos en los rayos de la puesta de sol.,https://www.shutterstock.com/image-photo/woman-traditional-indian-western-dress-600nw-2068547465.jpg
7,retrato de mujer india al aire libre. hermosa mujer étnica con cucaracha en la cabeza. mujer vestida de boho con una hoja de helecho. ,https://www.shutterstock.com/image-photo/indian-woman-portrait-outdoors-beautiful-600nw-2351387043.jpg
8,"cierre de una saki de cara blanca, pithecia. esta es una mujer adulta y es indígena de la selva amazónica y sudamérica. cambiar el fondo con espacio para el texto.",https://www.shutterstock.com/image-photo/closeup-whitefaced-saki-pithecia-this-600nw-2010331316.jpg
9,hermosa mujer bailarina aislada de fondo blanco,https://www.shutterstock.com/image-photo/beautiful-dancing-woman-isolated-on-600nw-10456903.jpg
10,mujer en cabaña de la selva en la amazonía brasileña,https://www.shutterstock.com/image-photo/woman-jungle-cabin-brazilian-amazon-600nw-2502821531.jpg
11,"joven guerrera hermosa mujer vestida con ropa amazónica o guerrera medieval con ramo de flores en lugar de armas cerca del árbol de flores de cerezo en el jardín de primavera, paisaje pintoresco",https://www.shutterstock.com/image-photo/young-beautiful-warrior-girl-woman-600nw-2203174127.jpg
