,Descripción,Link
0,"sambas, indonesia - 6 de agosto de 2024: carnaval de ropa tejida de sambas al que asistieron varios grupos, desde niños hasta adultos, llevando ropa única e interesante",https://www.shutterstock.com/image-photo/sambas-indonesia-august-6-2024-600nw-2498871921.jpg
1,"retrato emocional joven guerrera hermosa mujer en ropa amazónica o guerrero medieval con ramo de flores en lugar de armas cerca de cerezo árbol de flor en jardín de primavera, paisaje pintoresco",https://www.shutterstock.com/image-photo/emotional-portrait-young-beautiful-warrior-600nw-2442659475.jpg
2,foto de la poderosa bruja chamán en la tribu viking haciendo ritual mágico oscuro por llamar a los monstruos en la noche de halloween,https://www.shutterstock.com/image-photo/photo-powerful-shaman-witch-viking-600nw-2389252337.jpg
3,mujer vestida como guerrera con la cabeza gorda,https://www.shutterstock.com/image-photo/woman-dressed-warrior-feathered-headdress-600nw-1695857989.jpg
4,"reserva de vida silvestre cuyabeno, ecuador - 24 de enero de 2023: chamán en la aldea siona de puerto bolívar en la reserva de vida silvestre cuyabeno, fuera del lago agrio",https://www.shutterstock.com/image-photo/cuyabeno-wildlife-reserve-ecuador-january-600nw-2514627323.jpg
5,"iquitos, perú. 25 de septiembre de 2022: retrato de niños sin identificar que navegan en su bote en el río amazn",https://www.shutterstock.com/image-photo/iquitos-peru-25th-september-2022-600nw-2212867435.jpg
6,"la bella mujer con plumas de pájaros, color azul pintado en su cara, retrato de modelo posando en el bosque, luz borrosa alrededor",https://www.shutterstock.com/image-photo/beautiful-woman-wearing-headdress-feathers-600nw-1702312837.jpg
7,"bella mujer rubia con maquillaje y dreadlocks, vestida al estilo étnico indio, con una jarra de arcilla en el hombro, sobre un fondo negro de estudio",https://www.shutterstock.com/image-photo/beautiful-blonde-woman-makeup-dreadlocks-600nw-1707845551.jpg
8,retrato de niña turista asiática en la selva amazónica en el perú. la foto fue tomada en septiembre de 2024.,https://www.shutterstock.com/image-photo/asian-girl-tourist-portrait-amazon-600nw-2529035013.jpg
9,"alalapadu, surinam - 17 de noviembre de 2016: tres hombres indígenas vistos de espaldas caminando por un camino hacia hogares tradicionales en un pueblo indígena en la selva amazónica surinamesa.",https://www.shutterstock.com/image-photo/alalapadu-suriname-november-17th-2016-600nw-2472810317.jpg
