,Descripción,Link
0,"lago agrio, ecuador, 21 de julio de 1995, niño indígena en el marco de un edificio sin pescar en la selva tropical",https://www.shutterstock.com/image-photo/lago-agrio-ecuador-21-july-600nw-2436490663.jpg
1,"niños de cantagallo, is an urban settlement of the amazonian shipibo conibo community from peruvian jungle. lima peru. august 29, 2015.",https://www.shutterstock.com/image-photo/de-cantagallo-urban-settlement-amazonian-600nw-1948342828.jpg
2,"tres hombres indígenas de la etnia dessana o tukuya de pie con los brazos cruzados mientras eran fotografiados. ciudad de manaos, brasil 3 de julio de 2024.",https://www.shutterstock.com/image-photo/three-indigenous-men-dessana-tukuya-600nw-2484268741.jpg
3,"san pedro, brasil - 5 de diciembre de 2022: niños brasileños en una pequeña aldea a orillas del río yavari en la selva amazónica, valle de javari, amazonia, valle del yavari, américa del sur",https://www.shutterstock.com/image-photo/san-pedro-brasil-dec-5-600nw-2478523261.jpg
4,"cuenca, ecuador - 25 de marzo de 2023: feria de artesanía de la provincia de pastaza en cuenca. una mujer amazónica kichwa (quechua) de nacionalidad con traje típico vende plantas de la selva.",https://www.shutterstock.com/image-photo/cuenca-ecuador-march-25-2023-600nw-2308323341.jpg
5,"retrato al aire libre de india nativa americana, retrato de hembra chamánica con sombrero de pluma indio y maquillaje colorido",https://www.shutterstock.com/image-photo/native-american-indian-woman-portrait-600nw-1741280564.jpg
6,joven latino muy feliz en las rocas del río olas con sombrero en la mano,https://www.shutterstock.com/image-photo/lifestyle-very-happy-young-latin-600nw-2456548593.jpg
7,"
bella joven peruana de la cultura yanesha posando con vestidos, joyas, maquillaje, ropa y accesorios diseñados con iconografía asháninka en la naturaleza",https://www.shutterstock.com/image-photo/beautiful-young-peruvian-woman-yanesha-600nw-2335635773.jpg
8,"joven guerrera hermosa mujer vestida con ropa amazónica o guerrera medieval con ramo de flores en lugar de armas cerca del árbol de flores de cerezo en el jardín de primavera, paisaje pintoresco",https://www.shutterstock.com/image-photo/young-beautiful-warrior-girl-woman-600nw-2204603121.jpg
9,"orinoco, venezuela - 11-23-2021: niños indígenas orinoco nativos nadando en canoa de madera tradicional",https://www.shutterstock.com/image-photo/orinoco-venezuela-11232021-native-indigenous-600nw-2105316656.jpg
10,"sambas, indonesia - 6 de agosto de 2024: carnaval de ropa tejida de sambas al que asistieron varios grupos, desde niños hasta adultos, llevando ropa única e interesante",https://www.shutterstock.com/image-photo/sambas-indonesia-august-6-2024-600nw-2498871917.jpg
11,foto de la mujer líder tribal vikinga viste una joya tradicional para la magia ritual nocturna en bosques de miedo sobre fondo de niebla,https://www.shutterstock.com/image-photo/photo-viking-tribal-leader-lady-600nw-2523032479.jpg
12,mujer indígena de la tribu huitoto de pie con canastas hechas a mano,https://www.shutterstock.com/image-photo/indigenous-woman-huitoto-tribe-standing-600nw-1864403674.jpg
