,Descripción,Link
0,"collares de guijarros blancos en el pecho de una mujer indígena. ciudad de manaus, estado de amazonas, brasil 22 de julio de 2022.",https://www.shutterstock.com/image-photo/indigenous-couple-desana-ethnic-group-600nw-2181445113.jpg
1,manifestación de una mujer indígena haciendo la tradicional chicha con yuca en la amazonía,https://www.shutterstock.com/image-photo/demonstration-indigenous-woman-making-traditional-600nw-2243612865.jpg
2,chica chamánica tocando sobre el tambor de marco de chamán en la naturaleza.,https://www.shutterstock.com/image-photo/shamanic-girl-playing-on-shaman-600nw-2155935481.jpg
3,foto de perfil de una despiadada y furiosa mujer valkyrie sonríe dientes brazo asustar luces azules anaranjadas aisladas en fondo oscuro,https://www.shutterstock.com/image-photo/profile-photo-merciless-furious-valkyrie-600nw-2327732569.jpg
4,"tai lue tribe, el hombre con traje tribal, tribu asiática en asia de tailandia.",https://www.shutterstock.com/image-photo/tai-lue-tribe-man-wearing-600nw-776331265.jpg
5,retrato de cerca de una hermosa mujer salvaje,https://www.shutterstock.com/image-photo/closeup-portrait-beautiful-wild-woman-600nw-10707145.jpg
6,"los efectos en el cuerpo de una mujer india brasileña. ciudades de manaus, estado de amazonas, brasil 3 de diciembre de 2021 ",https://www.shutterstock.com/image-photo/young-indian-dessana-tribe-painted-600nw-2085383671.jpg
7,imagen abstracta de las herramientas tradicionales chamánicas usadas en las ceremonias peruanas ikaro ayahuasca,https://www.shutterstock.com/image-photo/abstract-image-traditional-shamanistic-tools-600nw-2316167579.jpg
8,"santa rosa, perú - diciembre de 2017: un niño vende dulces de algodón rosa y blanco en un puerto de la selva amazónica. amazonía. amazonas. sudamérica.",https://www.shutterstock.com/image-photo/santa-rosa-peru-december-2017-600nw-2295745877.jpg
9,"
bella joven peruana de la cultura yanesha posando con vestidos, joyas, maquillaje, ropa y accesorios diseñados con iconografía asháninka en la naturaleza",https://www.shutterstock.com/image-photo/beautiful-young-peruvian-woman-yanesha-600nw-2335635837.jpg
