,Descripción,Link
0,"un joven indígena de la etnia dessana con su rostro pintado con adornos de su cultura y con su tocado comunitario. ciudad de manaos, estado de amazonas, brasil 19 de octubre de 2024",https://www.shutterstock.com/image-photo/young-indigenous-man-dessana-ethnic-600nw-2532702681.jpg
1,"el jefe de un cenador indígena en la selva amazónica. ciudad de manaus. estado de amazonas, brasil, 30 de noviembre de 2021 ",https://www.shutterstock.com/image-photo/chief-indigenous-tebo-amazon-rainforest-600nw-2083630186.jpg
2,"una mujer indígena del grupo étnico dessana tukuya fue fotografiada usando su traje tradicional y pintándose la cara. ciudad de manaos, estado de amazonas, brasil septiembre 28, 2024",https://www.shutterstock.com/image-photo/indigenous-woman-dessana-tukuya-ethnic-600nw-2523392379.jpg
3,"paumari, brasil - 5 de diciembre de 2022: niños brasileños con banderas pintadas en sus mejillas en la selva amazónica, valle de javari, amazonia, valle del yavari, sudamérica",https://www.shutterstock.com/image-photo/paumari-brasil-dec-5-2022-600nw-2478523571.jpg
4,"una joven indígena del grupo étnico dessana tukana mirando ligeramente hacia abajo con una mirada cautivadora y expresiva. ciudad de manaos, estado de amazonas, brasil, 4 de octubre de 2024.",https://www.shutterstock.com/image-photo/young-indigenous-woman-dessana-tukana-600nw-2525689419.jpg
5,"un grupo de tres hombres indígenas del grupo étnico dessana se abrazan durante un ritual de bienvenida en su comunidad. ciudad de manaos, estado de amazonas, brasil 14 de octubre de 2024",https://www.shutterstock.com/image-photo/group-three-indigenous-men-dessana-600nw-2529928599.jpg
6,"collares de cuentas hechas por mujeres quechuas (kichwa) de la región amazónica ecuatoriana en el mercado artesanal. provincia de pastaza, ecuador",https://www.shutterstock.com/image-photo/necklace-beads-made-by-quechua-600nw-2311094413.jpg
7,"una joven indígena del grupo étnico dessana tukana mirando ligeramente hacia abajo con una mirada cautivadora y expresiva. ciudad de manaos, estado de amazonas, brasil, 4 de octubre de 2024.",https://www.shutterstock.com/image-photo/young-indigenous-woman-dessana-tukana-600nw-2525689413.jpg
8,"joven indígena tocando un instrumento de viento para los visitantes de su comunidad. ciudad de manaos, estado de amazonas, brasil, 10 de octubre de 2024",https://www.shutterstock.com/image-photo/young-indigenous-man-playing-wind-600nw-2528703019.jpg
9,"una joven indígena del grupo étnico dessana tukana mirando ligeramente hacia abajo con una mirada cautivadora y expresiva. ciudad de manaos, estado de amazonas, brasil, 4 de octubre de 2024.",https://www.shutterstock.com/image-photo/young-indigenous-woman-dessana-tukana-600nw-2525689405.jpg
10,"joven indígena tocando un instrumento de viento para los visitantes de su comunidad. ciudad de manaos, estado de amazonas, brasil, 10 de octubre de 2024",https://www.shutterstock.com/image-photo/young-indigenous-man-playing-wind-600nw-2528703017.jpg
11,"joven indígena tocando un instrumento de viento para los visitantes de su comunidad. ciudad de manaos, estado de amazonas, brasil, 10 de octubre de 2024",https://www.shutterstock.com/image-photo/young-indigenous-man-playing-wind-600nw-2528703017.jpg
12,"joven indígena tocando un instrumento de viento para los visitantes de su comunidad. ciudad de manaos, estado de amazonas, brasil, 10 de octubre de 2024",https://www.shutterstock.com/image-photo/young-indigenous-man-playing-wind-600nw-2528703017.jpg
13,"joven indígena tocando un instrumento de viento para los visitantes de su comunidad. ciudad de manaos, estado de amazonas, brasil, 10 de octubre de 2024",https://www.shutterstock.com/image-photo/young-indigenous-man-playing-wind-600nw-2528703017.jpg
14,"joven indígena tocando un instrumento de viento para los visitantes de su comunidad. ciudad de manaos, estado de amazonas, brasil, 10 de octubre de 2024",https://www.shutterstock.com/image-photo/young-indigenous-man-playing-wind-600nw-2528703017.jpg
15,"joven indígena tocando un instrumento de viento para los visitantes de su comunidad. ciudad de manaos, estado de amazonas, brasil, 10 de octubre de 2024",https://www.shutterstock.com/image-photo/young-indigenous-man-playing-wind-600nw-2528703017.jpg
16,"joven indígena tocando un instrumento de viento para los visitantes de su comunidad. ciudad de manaos, estado de amazonas, brasil, 10 de octubre de 2024",https://www.shutterstock.com/image-photo/young-indigenous-man-playing-wind-600nw-2528703017.jpg
17,"joven indígena tocando un instrumento de viento para los visitantes de su comunidad. ciudad de manaos, estado de amazonas, brasil, 10 de octubre de 2024",https://www.shutterstock.com/image-photo/young-indigenous-man-playing-wind-600nw-2528703017.jpg
18,"joven indígena tocando un instrumento de viento para los visitantes de su comunidad. ciudad de manaos, estado de amazonas, brasil, 10 de octubre de 2024",https://www.shutterstock.com/image-photo/young-indigenous-man-playing-wind-600nw-2528703017.jpg
