,Descripción,Link
0,"hombres indígenas de la etnia dessana tuyuka hacen fila para una fotografía con turistas. ciudad de manaos, estado de amazonas, brasil, 11 de noviembre de 2024.",https://www.shutterstock.com/image-photo/indigenous-men-dessana-tuyuka-ethnic-600nw-2543568773.jpg
1,"amazonas, colombia - 25 de agosto de 2024: el pueblo de colombia. niños locales jugando en su pueblo indígena amazónico.",https://www.shutterstock.com/image-photo/amazonas-colombia-august-25th-2024-600nw-2510002673.jpg
2,"chamán en la amazonía ecuatoriana durante una verdadera ceremonia ayahuasca publicó imágenes como se vio en abril de 2015
",https://www.shutterstock.com/image-photo/ancient-maya-shaman-draped-traditional-600nw-268016858.jpg
3,vista aérea de tres hombres en una canoa en el río amazonas,https://www.shutterstock.com/image-photo/aerial-view-three-men-canoe-600nw-2264552987.jpg
4,"amazonas, colombia - 5 de septiembre de 2024: el pueblo de colombia. niños locales jugando en su pueblo indígena amazónico.",https://www.shutterstock.com/image-photo/group-latin-kids-playing-amazonas-600nw-2513417713.jpg
5,"joven del estado de amazonas en perfil mirando al río negro. ciudad de manaus, estado de amazonas, brasil, 6 de junio de 2022.",https://www.shutterstock.com/image-photo/young-woman-seen-profile-long-600nw-2164989703.jpg
6,"cierre de la fruta fresca de bayas de acai en la mano sucia del hombre durante la cosecha en la selva amazónica, brasil. enfoque selectivo. concepto de alimentación, salud, medio ambiente, ecología, agricultura, cosecha, naturaleza.",https://www.shutterstock.com/image-photo/close-fresh-acai-berries-fruit-600nw-1913293123.jpg
7,"riga, letonia - 20 de agosto de 2023.  una mujer sobre una tabla de surf en la playa. ... ",https://www.shutterstock.com/image-photo/riga-latvia-august-20-2023-600nw-2387891369.jpg
8,niños amazónicos jugando en puente colgante ,https://www.shutterstock.com/image-photo/amazon-kids-playing-on-suspension-600nw-2382398329.jpg
9,mujer sexy y salvaje aislada de fondo blanco,https://www.shutterstock.com/image-photo/sexy-wild-woman-isolated-on-600nw-11167675.jpg
10,"leticia, colombia - dic, 2021: indio de la tribu huito. hombre nativo amazónico. amazonía. américa latina.",https://www.shutterstock.com/image-photo/leticia-colombia-dec-2021-indian-600nw-2185437533.jpg
11,"mujer indígena brasileña de grupo étnico celebra el día internacional de los pueblos indígenas con canciones tradicionales y bailes con disfraces típicos - río de janeiro, brasil 08.12.2023",https://www.shutterstock.com/image-photo/brazilian-indigenous-woman-ethnic-group-600nw-2355428885.jpg
12,"joven guerrera hermosa mujer vestida con ropa amazónica o guerrera medieval con ramo de flores en lugar de armas cerca del árbol de flores de cerezo en el jardín de primavera, paisaje pintoresco",https://www.shutterstock.com/image-photo/young-beautiful-warrior-girl-woman-600nw-2203174499.jpg
13,"alalapadu, surinam - 18 de noviembre de 2016: niños indígenas vestidos con uniformes escolares se sientan a la mesa en una pequeña escuela de una aldea indígena en la selva amazónica.",https://www.shutterstock.com/image-photo/alalapadu-suriname-november-18-2016-600nw-2476781265.jpg
14,mujer rubia sexy con flores estrelizia aislada de fondo blanco,https://www.shutterstock.com/image-photo/sexy-blond-woman-strelizia-flowers-600nw-11417365.jpg
