,Descripción,Link
0,cazadora de mujeres indias,https://www.shutterstock.com/image-photo/indian-woman-hunter-600nw-286447472.jpg
1,"una joven vestida de estilo medieval con una flecha y una proa se alza junto al río, con un fox contra el sol abrasador
",https://www.shutterstock.com/image-photo/young-woman-medieval-clothes-bow-600nw-474597187.jpg
2,joven disfrazada de indio americano ,https://www.shutterstock.com/image-photo/young-woman-costume-american-indian-600nw-175740251.jpg
3,"
bella joven peruana de la cultura yanesha posando con vestidos, joyas, maquillaje, ropa y accesorios diseñados con iconografía asháninka en la naturaleza",https://www.shutterstock.com/image-photo/beautiful-young-peruvian-woman-yanesha-600nw-2335635779.jpg
4,"lembata, indonesia - 19 de mayo de 2024: mujer realiza una representación de hacer motivos para hacer tela para tejer en el festival de exploración cultural de lembata el 3 de marzo de 2022",https://www.shutterstock.com/image-photo/lembata-indonesia-may-192024-woman-600nw-2463820265.jpg
5,figura de la mujer soldado con lanza,https://www.shutterstock.com/image-photo/figurine-womansoldier-spear-600nw-2759821.jpg
6,mujer chamán en el paisaje invernal con su caballo.,https://www.shutterstock.com/image-photo/shaman-woman-winter-landscape-her-600nw-1991850137.jpg
7,"una sola hoja joven de la planta acuática vitoria regia. esta especie victoria amazonica es la más grande de todas las lirios, nativa de la selva tropical del amazonas. cerca de iranduba, amazonas, brasil.",https://www.shutterstock.com/image-photo/single-young-leaf-vitoria-regia-600nw-2129661551.jpg
8,"un grupo de tres hombres indígenas del grupo étnico dessana se abrazan durante un ritual de bienvenida en su comunidad. ciudad de manaos, estado de amazonas, brasil 14 de octubre de 2024",https://www.shutterstock.com/image-photo/group-three-indigenous-men-dessana-600nw-2529928583.jpg
9,"retrato de una hermosa, joven y atractiva mujer india asiática haciendo compras en línea. ella está comprando artículos en su laptop y está sosteniendo su tarjeta de crédito para hacer pagos en línea por sus compras.",https://www.shutterstock.com/image-photo/portrait-beautiful-young-attractive-indian-600nw-1684201519.jpg
10,"alalapadu, surinam - 19 de noviembre de 2016: dos niños indígenas sentados en la arena bajo un árbol en una aldea indígena en la selva amazónica surinamesa.",https://www.shutterstock.com/image-photo/alalapadu-suriname-november-19th-2016-600nw-2471965177.jpg
11,estilo de vida. un hombre sonriente sostiene un libro en la mano a la orilla de un río.,https://www.shutterstock.com/image-photo/lifestyle-smiling-man-holds-book-600nw-2455672087.jpg
12,"retrato de una bella joven morena con ropa y accesorios tribales de pie aislada sobre fondo negro, gesto de rezar",https://www.shutterstock.com/image-photo/portrait-beautiful-young-brunette-woman-600nw-1484084597.jpg
