,Descripción,Link
0,"
bella joven peruana de la cultura yanesha posando con vestidos, joyas, maquillaje, ropa y accesorios diseñados con iconografía asháninka en la naturaleza",https://www.shutterstock.com/image-photo/beautiful-young-peruvian-woman-yanesha-600nw-2335635781.jpg
1,"retrato al aire libre de india nativa americana, retrato de hembra chamánica con sombrero de pluma indio y maquillaje colorido",https://www.shutterstock.com/image-photo/native-american-indian-woman-portrait-600nw-1741280711.jpg
2,"cuenca, ecuador - 25 de marzo de 2023: feria de artesanías de la provincia de pastaza en cuenca. una joven y hermosa mujer indígena achuar con ropa típica y pintura facial, representa el arte de cerámica hecho a mano.",https://www.shutterstock.com/image-photo/cuenca-ecuador-march-25-2023-600nw-2308323275.jpg
3,hombres vestidos de sudáfrica con maquillaje ,https://www.shutterstock.com/image-photo/south-african-male-closeup-make-600nw-1725797569.jpg
4,retrato de una niña con luz azul con trenzas de neón brillantes y maquillaje en la oscuridad,https://www.shutterstock.com/image-photo/portrait-girl-blue-light-glowing-600nw-2148140139.jpg
5,cara del niño indígena matsiguenka de la amazona chupándose las manos,https://www.shutterstock.com/image-photo/face-matsiguenka-indigenous-child-amazon-600nw-2219197985.jpg
6,"una mujer indígena del grupo étnico dessana, sentada y sonriendo para una foto. lleva adornos en su cuerpo y tiene la cara pintada. ciudad de manaos, estado de amazonas, brasil, 28 de octubre de 2024",https://www.shutterstock.com/image-photo/indigenous-woman-dessana-ethnic-group-600nw-2537090725.jpg
7,"congo francés - 1900: una estampilla de 30 centímetros con timbre de carmín-rose y naranja que representa a una mujer bakalois de congo, edición pictórica de 1900",https://www.shutterstock.com/image-photo/french-congo-1900-30-centimes-600nw-2224029335.jpg
8,mujer tribal posando al aire libre,https://www.shutterstock.com/image-photo/tribal-woman-posing-outdoors-600nw-400458208.jpg
9,"saki de cara blanca, pithecia. este es un hombre adulto y es indígena de la selva amazónica y sudamérica. fondo de flotación.",https://www.shutterstock.com/image-photo/whitefaced-saki-pithecia-this-adult-600nw-2315397371.jpg
10,"mujer joven que vive en los bosques abraza a su perro en el bosque del otoño",https://www.shutterstock.com/image-photo/forest-dweller-young-woman-hugs-600nw-1851802072.jpg
