,Descripción,Link
0,retrato de niña turista asiática en la selva amazónica en el perú. la foto fue tomada en septiembre de 2024.,https://www.shutterstock.com/image-photo/asian-girl-tourist-portrait-amazon-600nw-2529035007.jpg
1,"
bella joven peruana de la cultura yanesha posando con vestidos, joyas, maquillaje, ropa y accesorios diseñados con iconografía asháninka en la naturaleza",https://www.shutterstock.com/image-photo/beautiful-young-peruvian-woman-yanesha-600nw-2335635787.jpg
2,"
bella joven peruana de la cultura yanesha posando con vestidos, joyas, maquillaje, ropa y accesorios diseñados con iconografía asháninka en la naturaleza",https://www.shutterstock.com/image-photo/beautiful-young-peruvian-woman-yanesha-600nw-2335635833.jpg
3,"un joven indígena de la etnia dessana con su rostro pintado con adornos de su cultura y con su tocado comunitario. ciudad de manaos, estado de amazonas, brasil 19 de octubre de 2024",https://www.shutterstock.com/image-photo/young-indigenous-man-dessana-ethnic-600nw-2532702679.jpg
4,hermosa mujer con trenzas posando en la selva,https://www.shutterstock.com/image-photo/beautiful-woman-braids-posing-jungle-600nw-647971759.jpg
5,"niños de cantagallo, is an urban settlement of the amazonian shipibo conibo community from peruvian jungle. lima peru. august 29, 2015.",https://www.shutterstock.com/image-photo/de-cantagallo-urban-settlement-amazonian-600nw-1948342843.jpg
6,"collares, pulseras y otras joyas de mujeres hechas de semillas de diversas plantas por mujeres de la comunidad shuar de la región amazónica de ecuador. provincia de pastaza",https://www.shutterstock.com/image-photo/necklaces-bracelets-other-womens-jewelry-600nw-2315175393.jpg
7,"retrato al aire libre de india nativa americana, retrato de hembra chamánica con sombrero de pluma indio y maquillaje colorido",https://www.shutterstock.com/image-photo/native-american-indian-woman-portrait-600nw-1741280591.jpg
8,mujer sexy y salvaje aislada de fondo blanco,https://www.shutterstock.com/image-photo/sexy-wild-woman-isolated-on-600nw-10396696.jpg
9,"bangalore, india, 22 de abril de 2023:  una joven india satisfecha pidió comestibles en línea. revisión de los artículos entregados.  compras mensuales de comestibles. concepto de compra a distancia, servicio de entrega a domicilio.",https://www.shutterstock.com/image-photo/bangalore-india-22nd-april-2023-600nw-2292228345.jpg
10,joven disfrazada de indio americano ,https://www.shutterstock.com/image-photo/young-woman-costume-american-indian-600nw-175503158.jpg
