,Descripción,Link
0,"escultura de una máscara chamán ""chamana"" en la comunidad indígena yagua, parque nacional amacayacu, amazon, colombia.",https://www.shutterstock.com/image-photo/sculpture-shaman-chamana-mask-yagua-600nw-2116422806.jpg
1,mujer delgada disfrazada de amazon con una flecha y un arco en las manos,https://www.shutterstock.com/image-photo/slender-woman-amazon-costume-bow-600nw-1817876999.jpg
2,mujer indígena de la tribu huitoto de la amazonía colombiana frente a una maloka con una canasta tradicional,https://www.shutterstock.com/image-photo/indigenous-woman-huitoto-tribe-colombian-600nw-1864417609.jpg
3,mujer hermosa bailando con un pájaro de la flor del paraíso aislado en el fondo blanco,https://www.shutterstock.com/image-photo/beautiful-woman-dancing-bird-paradise-600nw-10456906.jpg
4,"joven guerrera hermosa mujer vestida con ropa amazónica o guerrera medieval con ramo de flores en lugar de armas cerca del árbol de flores de cerezo en el jardín de primavera, paisaje pintoresco",https://www.shutterstock.com/image-photo/young-beautiful-warrior-girl-woman-600nw-2215965111.jpg
5,"la expresión extática del viejo chamán que realiza su ritual de dar la bienvenida a los visitantes a su tribu dessana. ciudad de manaos, estado de amazonas, brasil 26 de octubre de 2024",https://www.shutterstock.com/image-photo/ecstatic-expression-old-shaman-performing-600nw-2522468545.jpg
6,mujer con traje tradicional indio occidental al fondo de manada de caballos en los rayos de la puesta de sol.,https://www.shutterstock.com/image-photo/woman-traditional-indian-western-dress-600nw-2068547465.jpg
7,"mujer indígena brasileña de grupo étnico celebra el día internacional de los pueblos indígenas con canciones tradicionales y bailes con disfraces típicos - río de janeiro, brasil 08.12.2023",https://www.shutterstock.com/image-photo/brazilian-indigenous-woman-ethnic-group-600nw-2355428885.jpg
8,cercanías de mujeres indígenas procesando nueces brasileñas de pará con herramienta de machete en selva amazónica,https://www.shutterstock.com/image-photo/closeup-hands-indigenous-woman-manually-600nw-1327701149.jpg
9,"reserva de vida silvestre cuyabeno, ecuador - 24 de enero de 2023: chamán siona en puerto bolívar, un pueblo fuera del lago agrio",https://www.shutterstock.com/image-photo/cuyabeno-wildlife-reserve-ecuador-january-600nw-2538794391.jpg
