,Descripción,Link
0,"joven del estado de amazonas en perfil mirando al río negro. ciudad de manaus, estado de amazonas, brasil, 6 de junio de 2022.",https://www.shutterstock.com/image-photo/young-woman-seen-profile-long-600nw-2164989703.jpg
1,"mujer indígena del pueblo tuyuka de la amazonía en su comunidad con trajes típicos y pinturas en su rostro que demuestran sus costumbres culturales. ciudad de manaos, brasil 30 de mayo de 2024",https://www.shutterstock.com/image-photo/indigenous-woman-tuyuka-people-amazon-600nw-2469513675.jpg
2,"retrato al aire libre de india nativa norteamericana, retrato de hembra chamánica con sombrero de pluma india y maquillaje colorido, sosteniendo un hacha en sus manos",https://www.shutterstock.com/image-photo/native-american-indian-woman-portrait-600nw-1741280696.jpg
3,"cierre de una saki de cara blanca, pithecia. esta es una mujer adulta y es indígena de la selva amazónica y sudamérica. cambiar el fondo con espacio para el texto.",https://www.shutterstock.com/image-photo/closeup-whitefaced-saki-pithecia-this-600nw-2010331316.jpg
4,"retrato emocional joven guerrera hermosa mujer en ropa amazónica o guerrero medieval con ramo de flores en lugar de armas cerca de cerezo árbol de flor en jardín de primavera, paisaje pintoresco",https://www.shutterstock.com/image-photo/emotional-portrait-young-beautiful-warrior-600nw-2444608961.jpg
5,"
atardecer entre los árboles del pantanal con un niño de la zona practicando la pesca artesanal",https://www.shutterstock.com/image-photo/sunset-among-trees-pantanal-local-600nw-1983284813.jpg
6,"cuenca, ecuador - 25 de marzo de 2023: feria de artesanía de la provincia de pastaza en cuenca. una joven y hermosa mujer indígena shuar con un vestido típico y pintura facial mira a la cámara.",https://www.shutterstock.com/image-photo/cuenca-ecuador-march-25-2023-600nw-2308323295.jpg
7,acercamiento de las manos y piernas de las mujeres en joyas étnicas con tambor,https://www.shutterstock.com/image-photo/close-woman-hands-legs-ethnic-600nw-443252044.jpg
8,hermosa mujer silvestre con pájaro de la flor del paraíso aislado en fondo blanco,https://www.shutterstock.com/image-photo/beautiful-wild-woman-bird-paradise-600nw-10400767.jpg
9,"cuenca, ecuador - 11 de noviembre de 2022: feria de artesanía de la provincia de pastaza. una mujer indígena de nacionalidad huaorani (waorani) con decoración típica y pintura facial representa el arte hecho de palmeras fi",https://www.shutterstock.com/image-photo/cuenca-ecuador-november-11-2022-600nw-2503462675.jpg
